passport_id,Origin,Destination,Requirement
PASS583573,Türkiye,United Arab Emirates,Visa Required
PASSa099ac,Türkiye,United Kingdom,Visa Required
PASS458033,Türkiye,United States,Visa Required
PASS57b283,Türkiye,Uruguay,Visa Free
PASScdfb6c,Türkiye,Uzbekistan,Visa Free
PASS9e1856,Türkiye,Vanuatu,Visa Free
PASS6985e8,Türkiye,Vatican City,Visa Required
PASSbf4cf6,Türkiye,Venezuela,Visa Free
PASScd9358,Türkiye,Vietnam,Visa Required
PASS17659e,Türkiye,Yemen,Visa Required
PASS8c10ca,Türkiye,Zambia,Visa Free
PASS4a0a22,Türkiye,Zimbabwe,Visa Free
PASSbdcc08,Türkiye,eSwatini,Visa Free
PASS5951ce,Uganda,Afghanistan,Visa Required
PASS05acfb,Uganda,Albania,Visa Required
PASS60036f,Uganda,Algeria,Visa Required
PASS0b5037,Uganda,American Samoa,Visa Required
PASS07ccfd,Uganda,Andorra,Visa Required
PASS31914c,Uganda,Angola,Visa Required
PASS236c54,Uganda,Anguilla,Visa Required
PASS0c9736,Uganda,Antigua and Barbuda,Visa Free
PASSf5c117,Uganda,Argentina,Visa Required
PASSd6aeaa,Uganda,Armenia,Visa Required
PASS415d9d,Uganda,Aruba,Visa Required
PASSd6fec1,Uganda,Australia,Visa Required
PASS9e1d7c,Uganda,Austria,Visa Required
PASS49e05f,Uganda,Azerbaijan,Visa Required
PASS4ef2f6,Uganda,Bahamas,Visa Free
PASS903508,Uganda,Bahrain,Visa Required
PASSd0783d,Uganda,Bangladesh,Visa Free
PASS4b3735,Uganda,Barbados,Visa Free
PASS716c7a,Uganda,Belarus,Visa Required
PASSbcef21,Uganda,Belgium,Visa Required
PASS686d6b,Uganda,Belize,Visa Free
PASSfeb3d2,Uganda,Benin,Visa Free
PASS10765a,Uganda,Bermuda,Visa Required
PASS6b2601,Uganda,Bhutan,Visa Required
PASS468285,Uganda,Bolivia,Visa Free
PASS64cb77,Uganda,Bonaire; St. Eustatius and Saba,Visa Required
PASSe4bdfe,Uganda,Bosnia and Herzegovina,Visa Required
PASS4afaa7,Uganda,Botswana,Visa Free
PASS770243,Uganda,Brazil,Visa Required
PASS69e4e7,Uganda,British Virgin Islands,Visa Free
PASS6ffe55,Uganda,Brunei,Visa Required
PASS6f7a50,Uganda,Bulgaria,Visa Required
PASS2978bd,Uganda,Burkina Faso,Visa Required
PASS2d8bb6,Uganda,Burundi,Visa Free
PASSb6082d,Uganda,Cambodia,Visa Free
PASSbc792b,Uganda,Cameroon,Visa Required
PASSc8f6bc,Uganda,Canada,Visa Required
PASS423106,Uganda,Cape Verde Islands,Visa Free
PASS6e5afe,Uganda,Cayman Islands,Visa Required
PASS809436,Uganda,Central African Republic,Visa Required
PASSab47f9,Uganda,Chad,Visa Required
PASS53fdeb,Uganda,Chile,Visa Required
PASSf34c41,Uganda,China,Visa Required
PASS1e3e8b,Uganda,Colombia,Visa Required
PASS831f46,Uganda,Comoro Islands,Visa Free
PASS69db35,Uganda,Congo (Dem. Rep.),Visa Free
PASS8d93a5,Uganda,Congo (Rep.),Visa Required
PASS052d91,Uganda,Cook Islands,Visa Free
PASS48267d,Uganda,Costa Rica,Visa Required
PASSa2a72b,Uganda,Cote d'Ivoire,Visa Required
PASSd7501c,Uganda,Croatia,Visa Required
PASS5c968f,Uganda,Cuba,Visa Required
PASS9781de,Uganda,Curacao,Visa Required
PASS4a6520,Uganda,Cyprus,Visa Required
PASS043e6e,Uganda,Czechia,Visa Required
PASS935d57,Uganda,Denmark,Visa Required
PASS570747,Uganda,Djibouti,Visa Free
PASSf466ac,Uganda,Dominica,Visa Free
PASS40d3ea,Uganda,Dominican Republic,Visa Required
PASSb55f02,Uganda,Ecuador,Visa Free
PASS871d57,Uganda,Egypt,Visa Required
PASS8a611a,Uganda,El Salvador,Visa Required
PASS223b00,Uganda,Equatorial Guinea,Visa Required
PASS9926f8,Uganda,Eritrea,Visa Free
PASS817f7d,Uganda,Estonia,Visa Required
PASS6d832a,Uganda,Ethiopia,Visa Free
PASS0963e7,Uganda,Falkland Islands,Visa Required
PASSc0cb72,Uganda,Faroe Islands,Visa Required
PASS972291,Uganda,Fiji,Visa Free
PASSb997bb,Uganda,Finland,Visa Required
PASSc40b09,Uganda,France,Visa Required
PASSd763d9,Uganda,French Guiana,Visa Required
PASSa44602,Uganda,French Polynesia,Visa Required
PASSb9651a,Uganda,French West Indies,Visa Required
PASSd2be7c,Uganda,Gabon,Visa Required
PASSe7f5f5,Uganda,Georgia,Visa Required
PASSfc8b3f,Uganda,Germany,Visa Required
PASSdd45f5,Uganda,Ghana,Visa Free
PASSed9326,Uganda,Gibraltar,Visa Required
PASSbc811a,Uganda,Greece,Visa Required
PASS750706,Uganda,Greenland,Visa Required
PASS41be2a,Uganda,Grenada,Visa Free
PASSa62d37,Uganda,Guam,Visa Required
PASSf7bb6a,Uganda,Guatemala,Visa Required
PASS69d7af,Uganda,Guinea,Visa Required
PASSa4c6ef,Uganda,Guinea-Bissau,Visa Free
PASS6dde75,Uganda,Guyana,Visa Required
PASS7da201,Uganda,Haiti,Visa Free
PASS968bdc,Uganda,Honduras,Visa Required
PASS5fbbd8,Uganda,Hong Kong (SAR China),Visa Free
PASS53a8d5,Uganda,Hungary,Visa Required
PASSc34c46,Uganda,Iceland,Visa Required
PASSd942e3,Uganda,India,Visa Required
PASS43a757,Uganda,Indonesia,Visa Required
PASSed0582,Uganda,Iran,Visa Free
PASS07c7e0,Uganda,Iraq,Visa Required
PASS6bb7ec,Uganda,Ireland,Visa Required
PASS4c2974,Uganda,Israel,Visa Required
PASSda21c0,Uganda,Italy,Visa Required
PASS1832c3,Uganda,Jamaica,Visa Free
PASSfa7986,Uganda,Japan,Visa Required
PASSbc3084,Uganda,Jordan,Visa Required
PASS80d3bc,Uganda,Kazakhstan,Visa Required
PASS90b308,Uganda,Kenya,Visa Free
PASS4eb5f6,Uganda,Kiribati,Visa Free
PASSa9e7b5,Uganda,Kosovo,Visa Required
PASS51f497,Uganda,Kuwait,Visa Required
PASSd3ece6,Uganda,Kyrgyzstan,Visa Required
PASS1fa6ee,Uganda,Laos,Visa Free
PASSa74b46,Uganda,Latvia,Visa Required
PASSdd60d1,Uganda,Lebanon,Visa Required
PASSd7a4fe,Uganda,Lesotho,Visa Free
PASS665ce1,Uganda,Liberia,Visa Required
PASS714b75,Uganda,Libya,Visa Required
PASSee996b,Uganda,Liechtenstein,Visa Required
PASSb058a7,Uganda,Lithuania,Visa Required
PASS3226f0,Uganda,Luxembourg,Visa Required
PASS7cdfac,Uganda,Macao (SAR China),Visa Free
PASS36c7d4,Uganda,Madagascar,Visa Free
PASS4944b7,Uganda,Malawi,Visa Free
PASS0594fd,Uganda,Malaysia,Visa Free
PASS30ed63,Uganda,Maldives,Visa Free
PASS707690,Uganda,Mali,Visa Required
PASSc2eb0d,Uganda,Malta,Visa Required
PASSfe37dc,Uganda,Marshall Islands,Visa Required
PASS651964,Uganda,Mauritania,Visa Required
PASS755ba3,Uganda,Mauritius,Visa Free
PASSaeb268,Uganda,Mayotte,Visa Required
PASSee11ca,Uganda,Mexico,Visa Required
PASSf76ce9,Uganda,Micronesia,Visa Free
PASSd81e1e,Uganda,Moldova,Visa Required
PASS8234c3,Uganda,Monaco,Visa Required
PASS1091a7,Uganda,Mongolia,Visa Required
PASS543186,Uganda,Montenegro,Visa Required
PASS676540,Uganda,Montserrat,Visa Free
PASS168a14,Uganda,Morocco,Visa Required
PASS21835e,Uganda,Mozambique,Visa Free
PASS96eb6d,Uganda,Myanmar,Visa Required
PASS5c97e3,Uganda,Namibia,Visa Free
PASSd59af8,Uganda,Nauru,Visa Required
PASS73ca48,Uganda,Nepal,Visa Free
PASSf602b2,Uganda,Netherlands,Visa Required
PASSce8c56,Uganda,New Caledonia,Visa Required
PASS515da7,Uganda,New Zealand,Visa Required
PASSd6b5aa,Uganda,Nicaragua,Visa Free
PASSbc57c3,Uganda,Niger,Visa Required
PASS54acd3,Uganda,Nigeria,Visa Free
PASS395746,Uganda,Niue,Visa Free
PASSd87750,Uganda,North Korea,Visa Required
PASS22bdfe,Uganda,North Macedonia,Visa Required
PASS4ae439,Uganda,Northern Mariana Islands,Visa Required
PASSae7e1e,Uganda,Norway,Visa Required
PASSe85702,Uganda,Oman,Visa Required
PASSf7eb26,Uganda,Pakistan,Visa Required
PASSd1c5bb,Uganda,Palau Islands,Visa Free
PASSc9c6ee,Uganda,Palestinian Territory,Visa Required
PASS217c71,Uganda,Panama,Visa Required
PASSe7d79f,Uganda,Papua New Guinea,Visa Required
PASSc0dba5,Uganda,Paraguay,Visa Required
PASS037703,Uganda,Peru,Visa Required
PASSbcdc63,Uganda,Philippines,Visa Free
PASSf1f82a,Uganda,Poland,Visa Required
PASSdc94e0,Uganda,Portugal,Visa Required
PASS2819af,Uganda,Puerto Rico,Visa Required
PASS121503,Uganda,Qatar,Visa Required
PASS4ed518,Uganda,Reunion,Visa Required
PASS9f4d2c,Uganda,Romania,Visa Required
PASSeb5f73,Uganda,Russian Federation,Visa Required
PASSdafb2a,Uganda,Rwanda,Visa Free
PASS7b9ee3,Uganda,Samoa,Visa Free
PASS8967e7,Uganda,San Marino,Visa Required
PASS98c10a,Uganda,Sao Tome and Principe,Visa Required
PASS5c0c59,Uganda,Saudi Arabia,Visa Required
PASS05fdca,Uganda,Senegal,Visa Free
PASS4e0abc,Uganda,Serbia,Visa Required
PASScef5b4,Uganda,Seychelles,Visa Free
PASS84fb0a,Uganda,Sierra Leone,Visa Free
PASS8b3ac2,Uganda,Singapore,Visa Free
PASS2e19eb,Uganda,Slovakia,Visa Required
PASS55c785,Uganda,Slovenia,Visa Required
PASS412d88,Uganda,Solomon Islands,Visa Required
PASSacf29d,Uganda,Somalia,Visa Free
PASS427331,Uganda,South Africa,Visa Required
PASS1f17dc,Uganda,South Korea,Visa Required
PASS8f30df,Uganda,South Sudan,Visa Free
PASS7c54b5,Uganda,Spain,Visa Required
PASSd17f73,Uganda,Sri Lanka,Visa Free
PASS9a01d1,Uganda,St. Helena,Visa Required
PASSf5800a,Uganda,St. Kitts and Nevis,Visa Free
PASS46430a,Uganda,St. Lucia,Visa Free
PASS85deec,Uganda,St. Maarten,Visa Required
PASS8cf18e,Uganda,St. Vincent and the Grenadines,Visa Free
PASS829f7a,Uganda,Sudan,Visa Required
PASS606865,Uganda,Suriname,Visa Free
PASS8e5d08,Uganda,Sweden,Visa Required
PASS84fe5c,Uganda,Switzerland,Visa Required
PASSe23fbb,Uganda,Syria,Visa Required
PASSdfac51,Uganda,Taiwan (Chinese Taipei),Visa Required
PASS3ef993,Uganda,Tajikistan,Visa Required
PASSf7d4c6,Uganda,Tanzania,Visa Free
PASS207c0e,Uganda,Thailand,Visa Required
PASS242ef2,Uganda,The Gambia,Visa Free
PASS82d3a9,Uganda,Timor-Leste,Visa Free
PASSde9179,Uganda,Togo,Visa Required
PASSafbf91,Uganda,Tonga,Visa Required
PASS0af529,Uganda,Trinidad and Tobago,Visa Required
PASS872cd3,Uganda,Tunisia,Visa Required
PASS310189,Uganda,Turkmenistan,Visa Required
PASS9a2748,Uganda,Turks and Caicos Islands,Visa Required
PASS763600,Uganda,Tuvalu,Visa Free
PASS7f2690,Uganda,Türkiye,Visa Required
PASS27c97c,Uganda,US Virgin Islands,Visa Required
PASS7017da,Uganda,Ukraine,Visa Required
PASSc5587e,Uganda,United Arab Emirates,Visa Required
PASS0cfc25,Uganda,United Kingdom,Visa Required
PASS451220,Uganda,United States,Visa Required
PASS174aa4,Uganda,Uruguay,Visa Required
PASS1cffbe,Uganda,Uzbekistan,Visa Required
PASSae919b,Uganda,Vanuatu,Visa Free
PASS3b1627,Uganda,Vatican City,Visa Required
PASS0f59d1,Uganda,Venezuela,Visa Required
PASS7470bd,Uganda,Vietnam,Visa Required
PASSd97858,Uganda,Yemen,Visa Required
PASS84e642,Uganda,Zambia,Visa Free
PASS22fbf2,Uganda,Zimbabwe,Visa Free
PASSea4764,Uganda,eSwatini,Visa Free
PASS758b0d,Ukraine,Afghanistan,Visa Required
PASSe646e3,Ukraine,Albania,Visa Free
PASS89dc4b,Ukraine,Algeria,Visa Required
PASS1ddf05,Ukraine,American Samoa,Visa Required
PASS8c9202,Ukraine,Andorra,Visa Free
PASSb00c89,Ukraine,Angola,Visa Required
PASS45b290,Ukraine,Anguilla,Visa Required
PASScae190,Ukraine,Antigua and Barbuda,Visa Free
PASSd1ed22,Ukraine,Argentina,Visa Free
PASS8a4b70,Ukraine,Armenia,Visa Free
PASS280c51,Ukraine,Aruba,Visa Free
PASSc55ced,Ukraine,Australia,Visa Required
PASSb3b60c,Ukraine,Austria,Visa Free
PASSbe4f0d,Ukraine,Azerbaijan,Visa Free
PASS54dbc6,Ukraine,Bahamas,Visa Required
PASSb65180,Ukraine,Bahrain,Visa Free
PASSb0d25c,Ukraine,Bangladesh,Visa Free
PASSb9c2f4,Ukraine,Barbados,Visa Free
PASSc6a85a,Ukraine,Belarus,Visa Free
PASScc5540,Ukraine,Belgium,Visa Free
PASSe33893,Ukraine,Belize,Visa Required
PASSc20059,Ukraine,Benin,Visa Required
PASS226611,Ukraine,Bermuda,Visa Required
PASSd154ae,Ukraine,Bhutan,Visa Required
PASS190a30,Ukraine,Bolivia,Visa Free
PASS340da8,Ukraine,Bonaire; St. Eustatius and Saba,Visa Free
PASSceb94a,Ukraine,Bosnia and Herzegovina,Visa Free
PASSd190ab,Ukraine,Botswana,Visa Required
PASS90fab0,Ukraine,Brazil,Visa Free
PASS47da02,Ukraine,British Virgin Islands,Visa Required
PASS4fd4df,Ukraine,Brunei,Visa Free
PASS2cf7bc,Ukraine,Bulgaria,Visa Free
PASSd22441,Ukraine,Burkina Faso,Visa Required
PASSd922fa,Ukraine,Burundi,Visa Free
PASSc19b0a,Ukraine,Cambodia,Visa Free
PASSd64a45,Ukraine,Cameroon,Visa Required
PASScca185,Ukraine,Canada,Visa Required
PASS65c31a,Ukraine,Cape Verde Islands,Visa Free
PASS51c121,Ukraine,Cayman Islands,Visa Required
PASS2be9e4,Ukraine,Central African Republic,Visa Required
PASSc7f4e1,Ukraine,Chad,Visa Required
PASS0d8f22,Ukraine,Chile,Visa Free
PASSc82902,Ukraine,China,Visa Required
PASS5e4f22,Ukraine,Colombia,Visa Free
PASSda21dd,Ukraine,Comoro Islands,Visa Free
PASSe87276,Ukraine,Congo (Dem. Rep.),Visa Required
PASS97b34a,Ukraine,Congo (Rep.),Visa Required
PASSa4e196,Ukraine,Cook Islands,Visa Free
PASSbed383,Ukraine,Costa Rica,Visa Free
PASScabcf2,Ukraine,Cote d'Ivoire,Visa Required
PASS25d081,Ukraine,Croatia,Visa Free
PASS55d40e,Ukraine,Cuba,Visa Required
PASS215bc7,Ukraine,Curacao,Visa Free
PASS355b04,Ukraine,Cyprus,Visa Free
PASSd062dd,Ukraine,Czechia,Visa Free
PASS3e93d3,Ukraine,Denmark,Visa Free
PASSa3cf2b,Ukraine,Djibouti,Visa Free
PASSe150ac,Ukraine,Dominica,Visa Free
PASS5e5681,Ukraine,Dominican Republic,Visa Free
PASSd68ae6,Ukraine,Ecuador,Visa Free
PASSabb0be,Ukraine,Egypt,Visa Free
PASS14ea40,Ukraine,El Salvador,Visa Free
PASS738848,Ukraine,Equatorial Guinea,Visa Required
PASS429463,Ukraine,Eritrea,Visa Required
PASSf1b7af,Ukraine,Estonia,Visa Free
PASSaf4d84,Ukraine,Ethiopia,Visa Free
PASSd9723b,Ukraine,Falkland Islands,Visa Required
PASS410bbf,Ukraine,Faroe Islands,Visa Free
PASS5e7b7f,Ukraine,Fiji,Visa Free
PASSdeba7a,Ukraine,Finland,Visa Free
PASS3c9669,Ukraine,France,Visa Free
PASS96460e,Ukraine,French Guiana,Visa Free
PASSaca961,Ukraine,French Polynesia,Visa Free
PASS5240e5,Ukraine,French West Indies,Visa Free
PASS5c698b,Ukraine,Gabon,Visa Required
PASS6211a5,Ukraine,Georgia,Visa Free
PASSf0efad,Ukraine,Germany,Visa Free
PASSfd421f,Ukraine,Ghana,Visa Required
PASS33a0b0,Ukraine,Gibraltar,Visa Required
PASS8ad17f,Ukraine,Greece,Visa Free
PASS5fcea7,Ukraine,Greenland,Visa Free
PASS95fed2,Ukraine,Grenada,Visa Free
PASS60edde,Ukraine,Guam,Visa Required
PASS09bd2c,Ukraine,Guatemala,Visa Free
PASS4f92d3,Ukraine,Guinea,Visa Required
PASS5d06ed,Ukraine,Guinea-Bissau,Visa Free
PASS92c244,Ukraine,Guyana,Visa Required
PASSd88335,Ukraine,Haiti,Visa Free
PASS44676d,Ukraine,Honduras,Visa Free
PASS3c6a81,Ukraine,Hong Kong (SAR China),Visa Free
PASS5220da,Ukraine,Hungary,Visa Free
PASS096390,Ukraine,Iceland,Visa Free
PASSce738d,Ukraine,India,Visa Required
PASS720825,Ukraine,Indonesia,Visa Free
PASS046007,Ukraine,Iran,Visa Free
PASSb399de,Ukraine,Iraq,Visa Required
PASSc889cf,Ukraine,Ireland,Visa Free
PASSa7f2ea,Ukraine,Israel,Visa Free
PASS01432b,Ukraine,Italy,Visa Free
PASSef8330,Ukraine,Jamaica,Visa Free
PASSfd0935,Ukraine,Japan,Visa Required
PASS26989f,Ukraine,Jordan,Visa Free
PASS66c682,Ukraine,Kazakhstan,Visa Free
PASS55a232,Ukraine,Kenya,Visa Free
PASS273417,Ukraine,Kiribati,Visa Free
PASS4d201e,Ukraine,Kosovo,Visa Free
PASSc29965,Ukraine,Kuwait,Visa Free
PASScef929,Ukraine,Kyrgyzstan,Visa Free
PASS886966,Ukraine,Laos,Visa Free
PASS21c91d,Ukraine,Latvia,Visa Free
PASS998180,Ukraine,Lebanon,Visa Free
PASS848956,Ukraine,Lesotho,Visa Required
PASSbf8544,Ukraine,Liberia,Visa Required
PASS9d940d,Ukraine,Libya,Visa Required
PASS6a5f61,Ukraine,Liechtenstein,Visa Free
PASS9d5f70,Ukraine,Lithuania,Visa Free
PASS78da8b,Ukraine,Luxembourg,Visa Free
PASS74f723,Ukraine,Macao (SAR China),Visa Free
PASS76f495,Ukraine,Madagascar,Visa Free
PASSd45929,Ukraine,Malawi,Visa Required
PASS8acdcb,Ukraine,Malaysia,Visa Free
PASSdf97aa,Ukraine,Maldives,Visa Free
PASS142536,Ukraine,Mali,Visa Required
PASS15eb33,Ukraine,Malta,Visa Free
PASS48613d,Ukraine,Marshall Islands,Visa Free
PASS65fc61,Ukraine,Mauritania,Visa Required
PASSed93d3,Ukraine,Mauritius,Visa Free
PASSc8de00,Ukraine,Mayotte,Visa Free
PASS3a7a8e,Ukraine,Mexico,Visa Free
PASS9f181b,Ukraine,Micronesia,Visa Free
PASS835699,Ukraine,Moldova,Visa Free
PASS131eeb,Ukraine,Monaco,Visa Free
PASS0492df,Ukraine,Mongolia,Visa Required
PASSb1e997,Ukraine,Montenegro,Visa Free
PASSa123b2,Ukraine,Montserrat,Visa Required
PASSf56506,Ukraine,Morocco,Visa Required
PASS2e0d3f,Ukraine,Mozambique,Visa Free
PASS73cddf,Ukraine,Myanmar,Visa Free
PASS52cebb,Ukraine,Namibia,Visa Free
PASS638ba1,Ukraine,Nauru,Visa Required
PASS72ed3d,Ukraine,Nepal,Visa Free
PASS16793c,Ukraine,Netherlands,Visa Free
PASSe46b04,Ukraine,New Caledonia,Visa Free
PASS4ae8f2,Ukraine,New Zealand,Visa Required
PASS04d774,Ukraine,Nicaragua,Visa Free
PASSfc6e1b,Ukraine,Niger,Visa Required
PASSd14fb6,Ukraine,Nigeria,Visa Required
PASS924e8c,Ukraine,Niue,Visa Free
PASS0abddd,Ukraine,North Korea,Visa Required
PASSb59f30,Ukraine,North Macedonia,Visa Free
PASS76fd4d,Ukraine,Northern Mariana Islands,Visa Required
PASSec7a9a,Ukraine,Norway,Visa Free
PASS661a2f,Ukraine,Oman,Visa Free
PASS51da0c,Ukraine,Pakistan,Visa Required
PASS7cff60,Ukraine,Palau Islands,Visa Free
PASS9e32f0,Ukraine,Palestinian Territory,Visa Free
PASS5b6be2,Ukraine,Panama,Visa Free
PASS5da916,Ukraine,Papua New Guinea,Visa Required
PASS4f7a76,Ukraine,Paraguay,Visa Free
PASS7d80d9,Ukraine,Peru,Visa Free
PASS205725,Ukraine,Philippines,Visa Required
PASS92fe62,Ukraine,Poland,Visa Free
PASS212c14,Ukraine,Portugal,Visa Free
PASSad1007,Ukraine,Puerto Rico,Visa Required
PASS4a1ce7,Ukraine,Qatar,Visa Free
PASS2f1f7d,Ukraine,Reunion,Visa Free
PASS0c8a76,Ukraine,Romania,Visa Free
PASSf0e29a,Ukraine,Russian Federation,Visa Required
PASSce998a,Ukraine,Rwanda,Visa Free
PASSfae217,Ukraine,Samoa,Visa Free
PASS833692,Ukraine,San Marino,Visa Free
PASS52b217,Ukraine,Sao Tome and Principe,Visa Required
PASS7604e8,Ukraine,Saudi Arabia,Visa Free
PASS641c23,Ukraine,Senegal,Visa Free
PASS51879d,Ukraine,Serbia,Visa Free
PASS971252,Ukraine,Seychelles,Visa Free
PASSdfd7f8,Ukraine,Sierra Leone,Visa Free
PASSa909dd,Ukraine,Singapore,Visa Required
PASSd2d316,Ukraine,Slovakia,Visa Free
PASSf8cbac,Ukraine,Slovenia,Visa Free
PASSef6116,Ukraine,Solomon Islands,Visa Required
PASS3623ff,Ukraine,Somalia,Visa Free
PASS2ba080,Ukraine,South Africa,Visa Required
PASS9d28e9,Ukraine,South Korea,Visa Required
PASSeae366,Ukraine,South Sudan,Visa Required
PASS6d7bbd,Ukraine,Spain,Visa Free
PASS1b9575,Ukraine,Sri Lanka,Visa Free
PASS22ba1f,Ukraine,St. Helena,Visa Required
PASSe3f589,Ukraine,St. Kitts and Nevis,Visa Free
PASSe528a2,Ukraine,St. Lucia,Visa Required
PASS4d82f5,Ukraine,St. Maarten,Visa Free
PASS96da06,Ukraine,St. Vincent and the Grenadines,Visa Free
PASS9cfd1f,Ukraine,Sudan,Visa Required
PASS0afd39,Ukraine,Suriname,Visa Free
PASSaba4a8,Ukraine,Sweden,Visa Free
PASS00a3df,Ukraine,Switzerland,Visa Free
PASS1a8aed,Ukraine,Syria,Visa Required
PASS9ed995,Ukraine,Taiwan (Chinese Taipei),Visa Required
PASS6e5de7,Ukraine,Tajikistan,Visa Free
PASSbe8f51,Ukraine,Tanzania,Visa Free
PASS4880f5,Ukraine,Thailand,Visa Free
PASS044a2b,Ukraine,The Gambia,Visa Required
PASS1f1c76,Ukraine,Timor-Leste,Visa Free
PASSea6922,Ukraine,Togo,Visa Required
PASS30a63a,Ukraine,Tonga,Visa Free
PASSbed378,Ukraine,Trinidad and Tobago,Visa Required
PASSaf928d,Ukraine,Tunisia,Visa Free
PASS8f948f,Ukraine,Turkmenistan,Visa Required
PASS95d44b,Ukraine,Turks and Caicos Islands,Visa Required
PASSbb8227,Ukraine,Tuvalu,Visa Free
PASSfb2295,Ukraine,Türkiye,Visa Free
PASSaf8d8e,Ukraine,US Virgin Islands,Visa Required
PASS224e0e,Ukraine,Uganda,Visa Required
PASSb4b223,Ukraine,United Arab Emirates,Visa Free
PASS25fe21,Ukraine,United Kingdom,Visa Required
PASScbb09d,Ukraine,United States,Visa Required
PASSbd0b1b,Ukraine,Uruguay,Visa Free
PASS27c295,Ukraine,Uzbekistan,Visa Free
PASS1bce3f,Ukraine,Vanuatu,Visa Free
PASS403f64,Ukraine,Vatican City,Visa Free
PASS74cf70,Ukraine,Venezuela,Visa Required
PASSc214ed,Ukraine,Vietnam,Visa Required
PASS22374b,Ukraine,Yemen,Visa Required
PASS4122ca,Ukraine,Zambia,Visa Free
PASS855ac7,Ukraine,Zimbabwe,Visa Free
PASSf179c1,Ukraine,eSwatini,Visa Free
PASS9b927e,United Arab Emirates,Afghanistan,Visa Required
PASS55e0ac,United Arab Emirates,Albania,Visa Free
PASSf29d2e,United Arab Emirates,Algeria,Visa Required
PASSbf5e6c,United Arab Emirates,American Samoa,Visa Required
PASSa69f98,United Arab Emirates,Andorra,Visa Free
PASS1f6dc3,United Arab Emirates,Angola,Visa Free
PASS000533,United Arab Emirates,Anguilla,Visa Required
PASSbf4d66,United Arab Emirates,Antigua and Barbuda,Visa Free
PASS24ce25,United Arab Emirates,Argentina,Visa Free
PASSfd68e6,United Arab Emirates,Armenia,Visa Free
PASS7e9954,United Arab Emirates,Aruba,Visa Free
PASSb47e45,United Arab Emirates,Australia,Visa Required
PASS8b0a88,United Arab Emirates,Austria,Visa Free
PASSde8500,United Arab Emirates,Azerbaijan,Visa Free
PASS050e23,United Arab Emirates,Bahamas,Visa Free
PASSc8ece6,United Arab Emirates,Bahrain,Visa Free
PASS393eed,United Arab Emirates,Bangladesh,Visa Free
PASSf0196e,United Arab Emirates,Barbados,Visa Free
PASS534254,United Arab Emirates,Belarus,Visa Free
PASS3077f2,United Arab Emirates,Belgium,Visa Free
PASS79e5d5,United Arab Emirates,Belize,Visa Required
PASS82e581,United Arab Emirates,Benin,Visa Required
PASS0a16e9,United Arab Emirates,Bermuda,Visa Free
PASS507bf0,United Arab Emirates,Bhutan,Visa Required
PASS89f5ce,United Arab Emirates,Bolivia,Visa Free
PASS4a945e,United Arab Emirates,Bonaire; St. Eustatius and Saba,Visa Free
PASSb52c4a,United Arab Emirates,Bosnia and Herzegovina,Visa Free
PASS9e6251,United Arab Emirates,Botswana,Visa Free
PASSc88abe,United Arab Emirates,Brazil,Visa Free
PASSa4b362,United Arab Emirates,British Virgin Islands,Visa Required
PASS0ee7bf,United Arab Emirates,Brunei,Visa Free
PASSe987a7,United Arab Emirates,Bulgaria,Visa Free
PASS9dd2d5,United Arab Emirates,Burkina Faso,Visa Free
PASS56782d,United Arab Emirates,Burundi,Visa Free
PASS2297a5,United Arab Emirates,Cambodia,Visa Free
PASSd1ca00,United Arab Emirates,Cameroon,Visa Free
PASS5d7cc3,United Arab Emirates,Canada,Visa Free
PASS0d251b,United Arab Emirates,Cape Verde Islands,Visa Free
PASS1e118e,United Arab Emirates,Cayman Islands,Visa Required
PASS80a228,United Arab Emirates,Central African Republic,Visa Free
PASS3b82e9,United Arab Emirates,Chad,Visa Free
PASS699b58,United Arab Emirates,Chile,Visa Free
PASSa45b42,United Arab Emirates,China,Visa Free
PASS5c59e2,United Arab Emirates,Colombia,Visa Free
PASS11b2f9,United Arab Emirates,Comoro Islands,Visa Free
PASS9d60be,United Arab Emirates,Congo (Dem. Rep.),Visa Required
PASS74643d,United Arab Emirates,Congo (Rep.),Visa Free
PASS45a17e,United Arab Emirates,Cook Islands,Visa Free
PASSbd45f1,United Arab Emirates,Costa Rica,Visa Free
PASSf643ec,United Arab Emirates,Cote d'Ivoire,Visa Required
PASS3e0660,United Arab Emirates,Croatia,Visa Free
PASSe8de64,United Arab Emirates,Cuba,Visa Free
PASS435abb,United Arab Emirates,Curacao,Visa Free
PASSe1e959,United Arab Emirates,Cyprus,Visa Free
PASS28099c,United Arab Emirates,Czechia,Visa Free
PASS5d8cd3,United Arab Emirates,Denmark,Visa Free
PASSc4aae0,United Arab Emirates,Djibouti,Visa Free
PASS0196a7,United Arab Emirates,Dominica,Visa Free
PASSe96630,United Arab Emirates,Dominican Republic,Visa Free
PASSd46399,United Arab Emirates,Ecuador,Visa Free
PASSe579a7,United Arab Emirates,Egypt,Visa Free
PASS961b98,United Arab Emirates,El Salvador,Visa Free
PASS082fc1,United Arab Emirates,Equatorial Guinea,Visa Free
PASSe31932,United Arab Emirates,Eritrea,Visa Required
PASS86ebe9,United Arab Emirates,Estonia,Visa Free
PASSfefa58,United Arab Emirates,Ethiopia,Visa Free
PASSee3e56,United Arab Emirates,Falkland Islands,Visa Required
PASSc2bcda,United Arab Emirates,Faroe Islands,Visa Free
