passport_id,Origin,Destination,Requirement
PASS69ab57,Philippines,Dominican Republic,Visa Required
PASSbc9e34,Philippines,Ecuador,Visa Required
PASS97ac56,Philippines,Egypt,Visa Required
PASSacb27d,Philippines,El Salvador,Visa Required
PASS5503a1,Philippines,Equatorial Guinea,Visa Required
PASS4f37a1,Philippines,Eritrea,Visa Required
PASS4fb76b,Philippines,Estonia,Visa Required
PASS04fbd9,Philippines,Ethiopia,Visa Free
PASS003cd9,Philippines,Falkland Islands,Visa Required
PASS0e9e69,Philippines,Faroe Islands,Visa Required
PASS4afb8c,Philippines,Fiji,Visa Free
PASSf7697c,Philippines,Finland,Visa Required
PASS1cc3ba,Philippines,France,Visa Required
PASS516e55,Philippines,French Guiana,Visa Required
PASSfa2f44,Philippines,French Polynesia,Visa Required
PASSc4b2bf,Philippines,French West Indies,Visa Required
PASSecba6e,Philippines,Gabon,Visa Required
PASSb5448b,Philippines,Georgia,Visa Required
PASS99130d,Philippines,Germany,Visa Required
PASS315edd,Philippines,Ghana,Visa Required
PASS69c99b,Philippines,Gibraltar,Visa Required
PASS91f3cf,Philippines,Greece,Visa Required
PASSe40d96,Philippines,Greenland,Visa Required
PASS9bd72a,Philippines,Grenada,Visa Required
PASS804e78,Philippines,Guam,Visa Required
PASS31615e,Philippines,Guatemala,Visa Required
PASS4146e2,Philippines,Guinea,Visa Required
PASSc44fba,Philippines,Guinea-Bissau,Visa Free
PASS1a3f92,Philippines,Guyana,Visa Required
PASS6dd964,Philippines,Haiti,Visa Free
PASS6e8a25,Philippines,Honduras,Visa Required
PASS540c93,Philippines,Hong Kong (SAR China),Visa Free
PASS9f4927,Philippines,Hungary,Visa Required
PASSf60389,Philippines,Iceland,Visa Required
PASS7e8cc4,Philippines,India,Visa Required
PASSd40179,Philippines,Indonesia,Visa Free
PASSe5c65c,Philippines,Iran,Visa Free
PASSa2a2b8,Philippines,Iraq,Visa Required
PASSdc09c8,Philippines,Ireland,Visa Required
PASS123828,Philippines,Israel,Visa Free
PASS284e5f,Philippines,Italy,Visa Required
PASSfa457a,Philippines,Jamaica,Visa Required
PASS22411b,Philippines,Japan,Visa Required
PASS39ebed,Philippines,Jordan,Visa Required
PASSe5540b,Philippines,Kazakhstan,Visa Free
PASS548439,Philippines,Kenya,Visa Free
PASS01b044,Philippines,Kiribati,Visa Free
PASS946321,Philippines,Kosovo,Visa Required
PASSfbd8c7,Philippines,Kuwait,Visa Required
PASS9f340e,Philippines,Kyrgyzstan,Visa Free
PASS60669f,Philippines,Laos,Visa Free
PASSa2ed05,Philippines,Latvia,Visa Required
PASS2d125a,Philippines,Lebanon,Visa Required
PASSdec817,Philippines,Lesotho,Visa Required
PASS55efeb,Philippines,Liberia,Visa Required
PASS6c7b7e,Philippines,Libya,Visa Required
PASS8a5336,Philippines,Liechtenstein,Visa Required
PASS503662,Philippines,Lithuania,Visa Required
PASSebb19a,Philippines,Luxembourg,Visa Required
PASS85db8a,Philippines,Macao (SAR China),Visa Free
PASS6223f5,Philippines,Madagascar,Visa Free
PASS5b2332,Philippines,Malawi,Visa Free
PASSd94116,Philippines,Malaysia,Visa Free
PASSe9b14a,Philippines,Maldives,Visa Free
PASS15f859,Philippines,Mali,Visa Required
PASS8be885,Philippines,Malta,Visa Required
PASS12941c,Philippines,Marshall Islands,Visa Free
PASS883c37,Philippines,Mauritania,Visa Required
PASSec3def,Philippines,Mauritius,Visa Free
PASSb3718f,Philippines,Mayotte,Visa Required
PASS867c09,Philippines,Mexico,Visa Required
PASSed90f2,Philippines,Micronesia,Visa Free
PASSd3bdab,Philippines,Moldova,Visa Required
PASS04391a,Philippines,Monaco,Visa Required
PASSf44bf5,Philippines,Mongolia,Visa Free
PASS4b424c,Philippines,Montenegro,Visa Required
PASS32103f,Philippines,Montserrat,Visa Required
PASS41708e,Philippines,Morocco,Visa Free
PASSa4d9b6,Philippines,Mozambique,Visa Free
PASSb13d58,Philippines,Myanmar,Visa Free
PASS25435e,Philippines,Namibia,Visa Required
PASSceb5b8,Philippines,Nauru,Visa Required
PASS370dc3,Philippines,Nepal,Visa Free
PASSde6cdb,Philippines,Netherlands,Visa Required
PASS8e89a8,Philippines,New Caledonia,Visa Required
PASSc6a3ea,Philippines,New Zealand,Visa Required
PASSe7dd89,Philippines,Nicaragua,Visa Free
PASSa0f559,Philippines,Niger,Visa Required
PASS4d38ca,Philippines,Nigeria,Visa Required
PASSdea170,Philippines,Niue,Visa Free
PASSe037e7,Philippines,North Korea,Visa Required
PASS86b864,Philippines,North Macedonia,Visa Required
PASScd422f,Philippines,Northern Mariana Islands,Visa Required
PASSf116a8,Philippines,Norway,Visa Required
PASS3dbf70,Philippines,Oman,Visa Required
PASS4c4518,Philippines,Pakistan,Visa Required
PASSb796fe,Philippines,Palau Islands,Visa Free
PASS6b4f35,Philippines,Palestinian Territory,Visa Free
PASSc5a14e,Philippines,Panama,Visa Required
PASSba3fc2,Philippines,Papua New Guinea,Visa Required
PASSc853a2,Philippines,Paraguay,Visa Required
PASS38685d,Philippines,Peru,Visa Free
PASSc350ec,Philippines,Poland,Visa Required
PASS8d1811,Philippines,Portugal,Visa Required
PASSd2b5c1,Philippines,Puerto Rico,Visa Required
PASS8f0f6f,Philippines,Qatar,Visa Required
PASS919184,Philippines,Reunion,Visa Required
PASSf15804,Philippines,Romania,Visa Required
PASS012ecb,Philippines,Russian Federation,Visa Required
PASSb575a5,Philippines,Rwanda,Visa Free
PASS6c7351,Philippines,Samoa,Visa Free
PASSb73a09,Philippines,San Marino,Visa Required
PASSeaac85,Philippines,Sao Tome and Principe,Visa Required
PASS7e36c0,Philippines,Saudi Arabia,Visa Required
PASSee3906,Philippines,Senegal,Visa Free
PASS2c3f6f,Philippines,Serbia,Visa Required
PASS891ca8,Philippines,Seychelles,Visa Free
PASS1cd710,Philippines,Sierra Leone,Visa Required
PASS5849a1,Philippines,Singapore,Visa Free
PASSf0eacc,Philippines,Slovakia,Visa Required
PASS78ddb0,Philippines,Slovenia,Visa Required
PASS2eb956,Philippines,Solomon Islands,Visa Required
PASScd6900,Philippines,Somalia,Visa Free
PASS7202c4,Philippines,South Africa,Visa Required
PASSbae372,Philippines,South Korea,Visa Required
PASS672571,Philippines,South Sudan,Visa Required
PASSc73b94,Philippines,Spain,Visa Required
PASSfcf957,Philippines,Sri Lanka,Visa Free
PASSf3dc8d,Philippines,St. Helena,Visa Required
PASSa4e178,Philippines,St. Kitts and Nevis,Visa Required
PASS92bf8c,Philippines,St. Lucia,Visa Free
PASS1a1913,Philippines,St. Maarten,Visa Required
PASS4263a7,Philippines,St. Vincent and the Grenadines,Visa Free
PASS59f248,Philippines,Sudan,Visa Required
PASS4e67b5,Philippines,Suriname,Visa Free
PASSe6c5df,Philippines,Sweden,Visa Required
PASSc406d6,Philippines,Switzerland,Visa Required
PASS5d15a8,Philippines,Syria,Visa Required
PASS54f3f9,Philippines,Taiwan (Chinese Taipei),Visa Free
PASSec3ca8,Philippines,Tajikistan,Visa Free
PASS52a0fe,Philippines,Tanzania,Visa Free
PASSe7ff1e,Philippines,Thailand,Visa Free
PASS3bd35e,Philippines,The Gambia,Visa Free
PASSce959e,Philippines,Timor-Leste,Visa Free
PASS934df7,Philippines,Togo,Visa Required
PASS2e8ed4,Philippines,Tonga,Visa Required
PASS3334db,Philippines,Trinidad and Tobago,Visa Free
PASSd2338a,Philippines,Tunisia,Visa Required
PASS57c3cf,Philippines,Turkmenistan,Visa Required
PASS7950f9,Philippines,Turks and Caicos Islands,Visa Required
PASS12ba72,Philippines,Tuvalu,Visa Free
PASSd45923,Philippines,Türkiye,Visa Required
PASS6958b7,Philippines,US Virgin Islands,Visa Required
PASS3b4233,Philippines,Uganda,Visa Required
PASS0af718,Philippines,Ukraine,Visa Required
PASS853270,Philippines,United Arab Emirates,Visa Required
PASS9b47cb,Philippines,United Kingdom,Visa Required
PASS0585ac,Philippines,United States,Visa Required
PASS35bbbf,Philippines,Uruguay,Visa Required
PASS610aa8,Philippines,Uzbekistan,Visa Required
PASS524f45,Philippines,Vanuatu,Visa Free
PASScedf55,Philippines,Vatican City,Visa Required
PASSc48b00,Philippines,Venezuela,Visa Required
PASS290b59,Philippines,Vietnam,Visa Free
PASS672733,Philippines,Yemen,Visa Required
PASSc877bf,Philippines,Zambia,Visa Required
PASS0a4e9f,Philippines,Zimbabwe,Visa Required
PASS617ad0,Philippines,eSwatini,Visa Required
PASS165ef8,Poland,Afghanistan,Visa Required
PASS7fca2b,Poland,Albania,Visa Free
PASSc63122,Poland,Algeria,Visa Required
PASS8ba709,Poland,American Samoa,Visa Free
PASScaa7e4,Poland,Andorra,Visa Free
PASS705354,Poland,Angola,Visa Free
PASS52b655,Poland,Anguilla,Visa Free
PASSbaacf0,Poland,Antigua and Barbuda,Visa Free
PASS3727b0,Poland,Argentina,Visa Free
PASS5cf895,Poland,Armenia,Visa Free
PASSaa5d8d,Poland,Aruba,Visa Free
PASS1a8ac0,Poland,Australia,Visa Required
PASS3ab10e,Poland,Austria,Visa Free
PASS6a426c,Poland,Azerbaijan,Visa Required
PASS5effc0,Poland,Bahamas,Visa Free
PASS9c1add,Poland,Bahrain,Visa Free
PASS0ef088,Poland,Bangladesh,Visa Free
PASSfd6233,Poland,Barbados,Visa Free
PASSfa9466,Poland,Belarus,Visa Free
PASSf0e7c8,Poland,Belgium,Visa Free
PASScc6944,Poland,Belize,Visa Free
PASSf5993a,Poland,Benin,Visa Required
PASS8e0d55,Poland,Bermuda,Visa Free
PASS405ae6,Poland,Bhutan,Visa Required
PASSd94e45,Poland,Bolivia,Visa Free
PASS1aff71,Poland,Bonaire; St. Eustatius and Saba,Visa Free
PASSc5a48b,Poland,Bosnia and Herzegovina,Visa Free
PASS23272e,Poland,Botswana,Visa Free
PASSc30b0d,Poland,Brazil,Visa Free
PASS72e76a,Poland,British Virgin Islands,Visa Free
PASS098e79,Poland,Brunei,Visa Free
PASSfe8620,Poland,Bulgaria,Visa Free
PASSb1b3ab,Poland,Burkina Faso,Visa Required
PASSc15123,Poland,Burundi,Visa Free
PASSd151dd,Poland,Cambodia,Visa Free
PASS5525ea,Poland,Cameroon,Visa Required
PASS6801ca,Poland,Canada,Visa Free
PASS5c8ab2,Poland,Cape Verde Islands,Visa Free
PASSafc065,Poland,Cayman Islands,Visa Free
PASS78659f,Poland,Central African Republic,Visa Required
PASSb70f01,Poland,Chad,Visa Required
PASS3aa80e,Poland,Chile,Visa Free
PASS18d919,Poland,China,Visa Free
PASS749073,Poland,Colombia,Visa Free
PASS8d9338,Poland,Comoro Islands,Visa Free
PASSb7bff3,Poland,Congo (Dem. Rep.),Visa Required
PASSdebbae,Poland,Congo (Rep.),Visa Required
PASSfb86fd,Poland,Cook Islands,Visa Free
PASS1a4cb2,Poland,Costa Rica,Visa Free
PASSc4588d,Poland,Cote d'Ivoire,Visa Required
PASS9cdf40,Poland,Croatia,Visa Free
PASS4ab61b,Poland,Cuba,Visa Required
PASS7a7054,Poland,Curacao,Visa Free
PASS3f1d46,Poland,Cyprus,Visa Free
PASSf66317,Poland,Czechia,Visa Free
PASS63ab31,Poland,Denmark,Visa Free
PASS3390ab,Poland,Djibouti,Visa Free
PASS26f2e4,Poland,Dominica,Visa Free
PASS41bfb8,Poland,Dominican Republic,Visa Free
PASS01b97f,Poland,Ecuador,Visa Free
PASS7f3610,Poland,Egypt,Visa Free
PASSa4d46a,Poland,El Salvador,Visa Free
PASS8e0eec,Poland,Equatorial Guinea,Visa Required
PASSf07f12,Poland,Eritrea,Visa Required
PASS75b76e,Poland,Estonia,Visa Free
PASS625e23,Poland,Ethiopia,Visa Free
PASSe3f466,Poland,Falkland Islands,Visa Free
PASS98c914,Poland,Faroe Islands,Visa Free
PASSf714ba,Poland,Fiji,Visa Free
PASS3a69e4,Poland,Finland,Visa Free
PASS8001e2,Poland,France,Visa Free
PASSf915bf,Poland,French Guiana,Visa Free
PASS91c07d,Poland,French Polynesia,Visa Free
PASSd4c21d,Poland,French West Indies,Visa Free
PASSea9fd8,Poland,Gabon,Visa Required
PASSd3b2ec,Poland,Georgia,Visa Free
PASS58af1f,Poland,Germany,Visa Free
PASS302313,Poland,Ghana,Visa Required
PASS2fdefc,Poland,Gibraltar,Visa Free
PASS70e119,Poland,Greece,Visa Free
PASSfbdebd,Poland,Greenland,Visa Free
PASS8b136f,Poland,Grenada,Visa Free
PASS803a3c,Poland,Guam,Visa Free
PASS220158,Poland,Guatemala,Visa Free
PASSa033b4,Poland,Guinea,Visa Required
PASS8d69d5,Poland,Guinea-Bissau,Visa Free
PASS619a1c,Poland,Guyana,Visa Required
PASSabcd16,Poland,Haiti,Visa Free
PASSfef866,Poland,Honduras,Visa Free
PASSaf43b6,Poland,Hong Kong (SAR China),Visa Free
PASSb4e46e,Poland,Hungary,Visa Free
PASS00d844,Poland,Iceland,Visa Free
PASSc663e9,Poland,India,Visa Required
PASS48013a,Poland,Indonesia,Visa Free
PASS59d4e2,Poland,Iran,Visa Free
PASSd724cf,Poland,Iraq,Visa Free
PASS9f74d1,Poland,Ireland,Visa Free
PASS5591ae,Poland,Israel,Visa Free
PASS44b447,Poland,Italy,Visa Free
PASS1b2e01,Poland,Jamaica,Visa Free
PASS493504,Poland,Japan,Visa Free
PASS3775c6,Poland,Jordan,Visa Free
PASSc6cb53,Poland,Kazakhstan,Visa Free
PASS40298b,Poland,Kenya,Visa Free
PASSecbdc4,Poland,Kiribati,Visa Free
PASS22d8da,Poland,Kosovo,Visa Free
PASS2056c3,Poland,Kuwait,Visa Free
PASS8d88ca,Poland,Kyrgyzstan,Visa Free
PASSdc58e6,Poland,Laos,Visa Free
PASS154d45,Poland,Latvia,Visa Free
PASSf48ca3,Poland,Lebanon,Visa Free
PASS163d9b,Poland,Lesotho,Visa Required
PASS8af7ea,Poland,Liberia,Visa Required
PASS9ec19c,Poland,Libya,Visa Required
PASS2bb80d,Poland,Liechtenstein,Visa Free
PASSaae98e,Poland,Lithuania,Visa Free
PASS38cc52,Poland,Luxembourg,Visa Free
PASSe0ff5d,Poland,Macao (SAR China),Visa Free
PASS07569b,Poland,Madagascar,Visa Free
PASS451d4c,Poland,Malawi,Visa Free
PASS72a8cc,Poland,Malaysia,Visa Free
PASS3ad3b6,Poland,Maldives,Visa Free
PASS5d48a8,Poland,Mali,Visa Required
PASS0c1bbf,Poland,Malta,Visa Free
PASSe82933,Poland,Marshall Islands,Visa Free
PASS3a74a3,Poland,Mauritania,Visa Required
PASS9483a8,Poland,Mauritius,Visa Free
PASS68cdcd,Poland,Mayotte,Visa Free
PASS06b413,Poland,Mexico,Visa Free
PASS8d1c2d,Poland,Micronesia,Visa Free
PASSa13d5f,Poland,Moldova,Visa Free
PASS3d9981,Poland,Monaco,Visa Free
PASSffd280,Poland,Mongolia,Visa Free
PASS8eaf13,Poland,Montenegro,Visa Free
PASS90a344,Poland,Montserrat,Visa Free
PASS4b3920,Poland,Morocco,Visa Free
PASS3b2ce8,Poland,Mozambique,Visa Free
PASSc01957,Poland,Myanmar,Visa Free
PASS4781ab,Poland,Namibia,Visa Free
PASS356aa3,Poland,Nauru,Visa Required
PASSb9c9d6,Poland,Nepal,Visa Free
PASSda2935,Poland,Netherlands,Visa Free
PASS2950c1,Poland,New Caledonia,Visa Free
PASS16735e,Poland,New Zealand,Visa Free
PASS8d24da,Poland,Nicaragua,Visa Free
PASSb96866,Poland,Niger,Visa Required
PASS8126d4,Poland,Nigeria,Visa Required
PASSd1854e,Poland,Niue,Visa Free
PASS8d1aa7,Poland,North Korea,Visa Required
PASSfdfc70,Poland,North Macedonia,Visa Free
PASSc2ff2f,Poland,Northern Mariana Islands,Visa Free
PASS4b62c2,Poland,Norway,Visa Free
PASS56d824,Poland,Oman,Visa Free
PASS549369,Poland,Pakistan,Visa Required
PASS9a8907,Poland,Palau Islands,Visa Free
PASSb1d7ea,Poland,Palestinian Territory,Visa Free
PASSa013b4,Poland,Panama,Visa Free
PASS77a64b,Poland,Papua New Guinea,Visa Required
PASS5999ff,Poland,Paraguay,Visa Free
PASSad9c6c,Poland,Peru,Visa Free
PASS7f60d2,Poland,Philippines,Visa Free
PASS5c0b15,Poland,Portugal,Visa Free
PASS5d5f73,Poland,Puerto Rico,Visa Free
PASSa993f5,Poland,Qatar,Visa Free
PASS2372b4,Poland,Reunion,Visa Free
PASS200139,Poland,Romania,Visa Free
PASS9c4a3a,Poland,Russian Federation,Visa Required
PASS90d935,Poland,Rwanda,Visa Free
PASSe4ec3c,Poland,Samoa,Visa Free
PASSc4b94a,Poland,San Marino,Visa Free
PASS0dd49b,Poland,Sao Tome and Principe,Visa Free
PASS7b8a7c,Poland,Saudi Arabia,Visa Free
PASSdc0760,Poland,Senegal,Visa Free
PASS262997,Poland,Serbia,Visa Free
PASS0619a1,Poland,Seychelles,Visa Free
PASS099209,Poland,Sierra Leone,Visa Free
PASS45f1a2,Poland,Singapore,Visa Free
PASS5188dc,Poland,Slovakia,Visa Free
PASS8026ce,Poland,Slovenia,Visa Free
PASS795abd,Poland,Solomon Islands,Visa Free
PASSae1d14,Poland,Somalia,Visa Free
PASS36ebbe,Poland,South Africa,Visa Free
PASS1d00fd,Poland,South Korea,Visa Free
PASSfb8005,Poland,South Sudan,Visa Required
PASS15f2b7,Poland,Spain,Visa Free
PASS1768d3,Poland,Sri Lanka,Visa Free
PASS4c6435,Poland,St. Helena,Visa Free
PASS85f61d,Poland,St. Kitts and Nevis,Visa Free
PASSdf4763,Poland,St. Lucia,Visa Free
PASSb97748,Poland,St. Maarten,Visa Free
PASSc2c15b,Poland,St. Vincent and the Grenadines,Visa Free
PASS24107d,Poland,Sudan,Visa Required
PASSc32212,Poland,Suriname,Visa Free
PASS5b8b61,Poland,Sweden,Visa Free
PASSf0ff5a,Poland,Switzerland,Visa Free
PASS98152f,Poland,Syria,Visa Required
PASS4c6a07,Poland,Taiwan (Chinese Taipei),Visa Free
PASS89a0b0,Poland,Tajikistan,Visa Free
PASSd54d6f,Poland,Tanzania,Visa Free
PASSbca635,Poland,Thailand,Visa Free
PASSdb4a65,Poland,The Gambia,Visa Free
PASS93981d,Poland,Timor-Leste,Visa Free
PASS114454,Poland,Togo,Visa Required
PASS4bb492,Poland,Tonga,Visa Free
PASS6b3f91,Poland,Trinidad and Tobago,Visa Free
PASS4af199,Poland,Tunisia,Visa Free
PASS1cc3e6,Poland,Turkmenistan,Visa Required
PASSec59cf,Poland,Turks and Caicos Islands,Visa Free
PASSf70650,Poland,Tuvalu,Visa Free
PASSce5003,Poland,Türkiye,Visa Free
PASS529dde,Poland,US Virgin Islands,Visa Free
PASSdf9b00,Poland,Uganda,Visa Required
PASS5d2391,Poland,Ukraine,Visa Free
PASS9b456f,Poland,United Arab Emirates,Visa Free
PASSef3d09,Poland,United Kingdom,Visa Free
PASS2b4d2d,Poland,United States,Visa Free
PASS6bd81b,Poland,Uruguay,Visa Free
PASS8d4d35,Poland,Uzbekistan,Visa Free
PASS456fa6,Poland,Vanuatu,Visa Free
PASS250a2d,Poland,Vatican City,Visa Free
PASS0a5ee0,Poland,Venezuela,Visa Free
PASS2afa4c,Poland,Vietnam,Visa Required
PASS94c752,Poland,Yemen,Visa Required
PASS04cb9e,Poland,Zambia,Visa Free
PASSffb939,Poland,Zimbabwe,Visa Free
PASSbef6d0,Poland,eSwatini,Visa Free
PASS4dfaf5,Portugal,Afghanistan,Visa Required
PASSdee6ba,Portugal,Albania,Visa Free
PASS1daff5,Portugal,Algeria,Visa Required
PASS8a52f2,Portugal,American Samoa,Visa Free
PASS14e0a9,Portugal,Andorra,Visa Free
PASS66ae67,Portugal,Angola,Visa Free
PASS551e96,Portugal,Anguilla,Visa Free
PASSafcb7f,Portugal,Antigua and Barbuda,Visa Free
PASS9cf371,Portugal,Argentina,Visa Free
PASSe06d23,Portugal,Armenia,Visa Free
PASSe8c489,Portugal,Aruba,Visa Free
PASS2f0602,Portugal,Australia,Visa Free
PASS20a7ba,Portugal,Austria,Visa Free
PASS4edf24,Portugal,Azerbaijan,Visa Required
PASSc6218f,Portugal,Bahamas,Visa Free
PASSbdcb6c,Portugal,Bahrain,Visa Free
PASSf468eb,Portugal,Bangladesh,Visa Free
PASS63e984,Portugal,Barbados,Visa Free
PASS8583fb,Portugal,Belarus,Visa Free
PASS4bfff3,Portugal,Belgium,Visa Free
PASS38dc37,Portugal,Belize,Visa Free
PASS7b6e47,Portugal,Benin,Visa Required
PASSe712f7,Portugal,Bermuda,Visa Free
PASS726603,Portugal,Bhutan,Visa Required
PASSa2be54,Portugal,Bolivia,Visa Free
PASSa96870,Portugal,Bonaire; St. Eustatius and Saba,Visa Free
PASS1885fb,Portugal,Bosnia and Herzegovina,Visa Free
PASSe213dc,Portugal,Botswana,Visa Free
PASS0179b7,Portugal,Brazil,Visa Free
PASSca1af6,Portugal,British Virgin Islands,Visa Free
PASSba11ef,Portugal,Brunei,Visa Free
PASSc13b45,Portugal,Bulgaria,Visa Free
PASS4e8d6a,Portugal,Burkina Faso,Visa Required
PASSa0d175,Portugal,Burundi,Visa Free
PASS1fe18f,Portugal,Cambodia,Visa Free
PASSd9aeb6,Portugal,Cameroon,Visa Required
PASSe548a3,Portugal,Canada,Visa Free
PASSdeaa8a,Portugal,Cape Verde Islands,Visa Free
PASS029964,Portugal,Cayman Islands,Visa Free
PASS4b0e54,Portugal,Central African Republic,Visa Required
PASS846ec1,Portugal,Chad,Visa Required
PASS0dfa3f,Portugal,Chile,Visa Free
PASS048d27,Portugal,China,Visa Free
PASS7f39cf,Portugal,Colombia,Visa Free
PASSb0f201,Portugal,Comoro Islands,Visa Free
PASS16cd6d,Portugal,Congo (Dem. Rep.),Visa Required
PASS094970,Portugal,Congo (Rep.),Visa Required
PASSf54a8c,Portugal,Cook Islands,Visa Free
PASSd50b26,Portugal,Costa Rica,Visa Free
PASS463ea1,Portugal,Cote d'Ivoire,Visa Required
PASSc1ffad,Portugal,Croatia,Visa Free
PASS1aa78d,Portugal,Cuba,Visa Required
PASSa0cada,Portugal,Curacao,Visa Free
PASSd6574d,Portugal,Cyprus,Visa Free
PASS126f6e,Portugal,Czechia,Visa Free
PASS6c51aa,Portugal,Denmark,Visa Free
PASS082f2e,Portugal,Djibouti,Visa Free
PASSc69bd0,Portugal,Dominica,Visa Free
PASSf8aca2,Portugal,Dominican Republic,Visa Free
PASS332b95,Portugal,Ecuador,Visa Free
PASSbd015a,Portugal,Egypt,Visa Free
PASS2a1e99,Portugal,El Salvador,Visa Free
PASS8a0082,Portugal,Equatorial Guinea,Visa Required
PASS41245f,Portugal,Eritrea,Visa Required
PASS5545d9,Portugal,Estonia,Visa Free
PASS9948fd,Portugal,Ethiopia,Visa Free
PASS8441ed,Portugal,Falkland Islands,Visa Free
PASSd5c4d7,Portugal,Faroe Islands,Visa Free
PASS82fcf2,Portugal,Fiji,Visa Free
PASS8b6ba4,Portugal,Finland,Visa Free
PASS17fd51,Portugal,France,Visa Free
PASS375b6d,Portugal,French Guiana,Visa Free
PASS2c0708,Portugal,French Polynesia,Visa Free
PASSca8999,Portugal,French West Indies,Visa Free
PASS8f10a1,Portugal,Gabon,Visa Required
PASS94ff71,Portugal,Georgia,Visa Free
PASS9a564d,Portugal,Germany,Visa Free
PASS6ce385,Portugal,Ghana,Visa Required
PASSea46b7,Portugal,Gibraltar,Visa Free
PASSbc0106,Portugal,Greece,Visa Free
PASSb70a40,Portugal,Greenland,Visa Free
PASS808690,Portugal,Grenada,Visa Free
PASS0d36e8,Portugal,Guam,Visa Free
PASS4a675a,Portugal,Guatemala,Visa Free
PASS99d991,Portugal,Guinea,Visa Required
PASS67d9ee,Portugal,Guinea-Bissau,Visa Free
PASS9e6e1c,Portugal,Guyana,Visa Free
PASSd5c98b,Portugal,Haiti,Visa Free
PASSd005b9,Portugal,Honduras,Visa Free
PASS383b7d,Portugal,Hong Kong (SAR China),Visa Free
PASSc81ed0,Portugal,Hungary,Visa Free
PASS011c34,Portugal,Iceland,Visa Free
PASS923ff4,Portugal,India,Visa Required
PASSa6c93b,Portugal,Indonesia,Visa Free
PASS644aa2,Portugal,Iran,Visa Free
PASS67e01b,Portugal,Iraq,Visa Free
PASSc54974,Portugal,Ireland,Visa Free
PASSee9b4c,Portugal,Israel,Visa Free
PASSc5649b,Portugal,Italy,Visa Free
PASSe2624f,Portugal,Jamaica,Visa Free
PASSb6fce9,Portugal,Japan,Visa Free
PASS33b3f1,Portugal,Jordan,Visa Free
PASS6920de,Portugal,Kazakhstan,Visa Free
PASS694057,Portugal,Kenya,Visa Free
PASS49ac03,Portugal,Kiribati,Visa Free
PASS4d9828,Portugal,Kosovo,Visa Free
PASS8607ec,Portugal,Kuwait,Visa Free
PASS49f04f,Portugal,Kyrgyzstan,Visa Free
PASS333529,Portugal,Laos,Visa Free
PASSf27aea,Portugal,Latvia,Visa Free
PASSfef802,Portugal,Lebanon,Visa Free
PASS90503a,Portugal,Lesotho,Visa Free
PASSfd73c8,Portugal,Liberia,Visa Required
PASSd05fdb,Portugal,Libya,Visa Required
PASSb4c2f0,Portugal,Liechtenstein,Visa Free
PASS86f876,Portugal,Lithuania,Visa Free
PASS06a2af,Portugal,Luxembourg,Visa Free
PASSfcc4e6,Portugal,Macao (SAR China),Visa Free
PASS1d1912,Portugal,Madagascar,Visa Free
PASS7c149b,Portugal,Malawi,Visa Free
PASSa8d824,Portugal,Malaysia,Visa Free
PASS76f579,Portugal,Maldives,Visa Free
PASS630e9c,Portugal,Mali,Visa Required
PASS7bd498,Portugal,Malta,Visa Free
PASSa8aa4b,Portugal,Marshall Islands,Visa Free
PASS23a1bc,Portugal,Mauritania,Visa Required
PASS1411b6,Portugal,Mauritius,Visa Free
PASS3c3c9c,Portugal,Mayotte,Visa Free
PASS298e62,Portugal,Mexico,Visa Free
PASS2c5a8a,Portugal,Micronesia,Visa Free
PASS2e5fd9,Portugal,Moldova,Visa Free
PASSd69746,Portugal,Monaco,Visa Free
PASSa137ab,Portugal,Mongolia,Visa Free
PASSb582a5,Portugal,Montenegro,Visa Free
PASS0de170,Portugal,Montserrat,Visa Free
PASSf1ba71,Portugal,Morocco,Visa Free
PASSf331e5,Portugal,Mozambique,Visa Free
PASS6238e0,Portugal,Myanmar,Visa Free
PASS696177,Portugal,Namibia,Visa Free
PASScc9dae,Portugal,Nauru,Visa Required
PASS8fab39,Portugal,Nepal,Visa Free
PASS44fa3f,Portugal,Netherlands,Visa Free
PASS2ba1f1,Portugal,New Caledonia,Visa Free
PASSc87e42,Portugal,New Zealand,Visa Free
PASS979316,Portugal,Nicaragua,Visa Free
PASS4149a7,Portugal,Niger,Visa Required
PASS97ee33,Portugal,Nigeria,Visa Required
PASS074dc7,Portugal,Niue,Visa Free
PASS392aaa,Portugal,North Korea,Visa Required
PASS15af77,Portugal,North Macedonia,Visa Free
PASSd80818,Portugal,Northern Mariana Islands,Visa Free
PASSdfdb42,Portugal,Norway,Visa Free
PASS122ae8,Portugal,Oman,Visa Free
PASSe7cd9a,Portugal,Pakistan,Visa Required
PASS3c3021,Portugal,Palau Islands,Visa Free
PASS96d0d0,Portugal,Palestinian Territory,Visa Free
PASS6044f1,Portugal,Panama,Visa Free
PASS28e927,Portugal,Papua New Guinea,Visa Required
PASS456ef4,Portugal,Paraguay,Visa Free
PASSf0d4c3,Portugal,Peru,Visa Free
PASSac62b4,Portugal,Philippines,Visa Free
PASSe7d469,Portugal,Poland,Visa Free
PASS16721f,Portugal,Puerto Rico,Visa Free
PASS4cbc51,Portugal,Qatar,Visa Free
PASS8cf660,Portugal,Reunion,Visa Free
PASSefec69,Portugal,Romania,Visa Free
PASS04571d,Portugal,Russian Federation,Visa Required
PASS8746f0,Portugal,Rwanda,Visa Free
