history_id,user_id,flight_id,city,country,issued_passport,visa_required,flight_dep,flight_arr,length_of_stay,restaurants,hotels
HIST9df18a28,USERdd016d4b,FLY0b013e,Dubai,United Arab Emirates,France,Visa Free,Jessore,Dubai,14,"['RESTObe3105', 'RESTO2fc452', 'RESTO91daaa', 'RESTOd4a290', 'RESTO3e2212', 'RESTO8b1c60', 'RESTO4b852f', 'RESTO879f0f', 'RESTO265fd6', 'RESTOcf3e0c', 'RESTO19112a', 'RESTO3ecf6c', 'RESTO157846', 'RESTO82af76', 'RESTOd65a0c', 'RESTOeaf22e', 'RESTO301769', 'RESTOc811dd', 'RESTO588994', 'RESTO64fcf0']","['HOT5e4192', 'HOTd64b28', 'HOTe5da72']"
HISTc774b900,USER07e89066,FLY51b442,Dubai,United Arab Emirates,Lebanon,Visa Required,Dhaka,Dubai,3,"['RESTO64fcf0', 'RESTO265fd6', 'RESTO91daaa', 'RESTOc811dd', 'RESTOd4a290', 'RESTOd65a0c']",['HOT9f31bc']
HIST949fdcd8,USERbbed2309,FLYa8b21e,London,United Kingdom,Myanmar,Visa Required,Saidpur,London,4,"['RESTO6bc0e3', 'RESTO33b6b9', 'RESTO8d65c2', 'RESTO82e2a6', 'RESTO0d36de', 'RESTO1ac4e3', 'RESTOc0b4cb', 'RESTO15602c']",['HOT46c53d']
HIST3ad0cbea,USER210e15db,FLY5e03d7,London,United Kingdom,Jordan,Visa Required,Rajshahi,London,7,"['RESTOcd6e90', 'RESTO82e2a6', 'RESTO1d0984', 'RESTO15602c', 'RESTO78189b', 'RESTO1ac4e3', 'RESTO6f47a9', 'RESTO0d36de', 'RESTO006c0c', 'RESTO33b6b9', 'RESTO0d4f52', 'RESTO03b7b2', 'RESTO8d65c2', 'RESTOe1162d']",['HOT91a871']
HISTd4dbce13,USERf32a3c75,FLYab47b5,Istanbul,Türkiye,Bangladesh,Visa Required,Dhaka,Istanbul,7,[],"['HOT2b4c5c', 'HOT106713']"
HIST9bd4b502,USER2e5c172a,FLY0d2fd5,Dubai,United Arab Emirates,Bangladesh,Visa Required,Jessore,Dubai,4,"['RESTOcf3e0c', 'RESTO19112a', 'RESTO3ecf6c', 'RESTOeaf22e', 'RESTO588994', 'RESTO301769', 'RESTO2fc452', 'RESTO879f0f']",['HOTb74b93']
HISTb80531eb,USER2ca67f98,FLYc4885a,Istanbul,Türkiye,Liechtenstein,Visa Free,Chittagong,Istanbul,9,[],"['HOTe48f8c', 'HOT0d761d']"
HISTc92d30b3,USER2e5c172a,FLY23a4bb,London,United Kingdom,Bangladesh,Visa Required,Jessore,London,14,"['RESTO15602c', 'RESTO3c208c', 'RESTO03b7b2', 'RESTO0d4f52', 'RESTO1ac4e3', 'RESTO8d65c2', 'RESTOfeb448', 'RESTO8a18c6', 'RESTO6bc0e3', 'RESTOb9a21a', 'RESTO78189b', 'RESTO33b6b9', 'RESTO006c0c', 'RESTO0d36de', 'RESTO1d0984', 'RESTOe1162d', 'RESTO82e2a6', 'RESTOcd6e90', 'RESTO6f47a9', 'RESTOc0b4cb']","['HOT8031c6', 'HOTf6d432', 'HOTf0b6ac']"
HISTdc8b33e3,USER2e5c172a,FLY147352,New York,United States,Bangladesh,Visa Required,Jessore,New York,8,[],[]
HIST72f8bbb8,USER13c54562,FLYdc24fa,New York,United States,Nigeria,Visa Required,Rajshahi,New York,12,[],[]
HIST56269149,USER2ee53ade,FLY535231,New York,United States,Bangladesh,Visa Required,Chittagong,New York,6,[],[]
HIST2d003f5b,USER5878a09c,FLY9e3edd,London,United Kingdom,Bangladesh,Visa Required,Jessore,London,7,"['RESTO6bc0e3', 'RESTO8d65c2', 'RESTOe1162d', 'RESTOfeb448', 'RESTO6f47a9', 'RESTO3c208c', 'RESTO0d4f52', 'RESTOb9a21a', 'RESTO006c0c', 'RESTO15602c', 'RESTO78189b', 'RESTO03b7b2', 'RESTO82e2a6', 'RESTOcd6e90', 'RESTO0d36de', 'RESTO1d0984', 'RESTO1ac4e3', 'RESTOc0b4cb', 'RESTO33b6b9', 'RESTO8a18c6']",['HOTf6d432']
HISTe319e695,USERe51db555,FLYc61bea,London,United Kingdom,Italy,Visa Free,Rajshahi,London,6,"['RESTO1d0984', 'RESTO82e2a6', 'RESTOe1162d', 'RESTO15602c', 'RESTO3c208c', 'RESTO0d36de', 'RESTO78189b', 'RESTO33b6b9', 'RESTO006c0c', 'RESTOc0b4cb', 'RESTO03b7b2', 'RESTOb9a21a']","['HOT93b5d6', 'HOT36c006']"
HISTe4c85613,USERd7029294,FLY6ee6bc,Istanbul,Türkiye,France,Visa Free,Rajshahi,Istanbul,9,[],"['HOT106713', 'HOT0b9e7e']"
HISTf237486d,USER6c545e0f,FLY003b5c,London,United Kingdom,Tanzania,Visa Required,Dhaka,London,5,"['RESTOfeb448', 'RESTO82e2a6', 'RESTO03b7b2', 'RESTO78189b', 'RESTO15602c', 'RESTO6f47a9', 'RESTOb9a21a', 'RESTO0d4f52', 'RESTO1ac4e3', 'RESTOcd6e90']",['HOT08278d']
HISTd22393a6,USERc605a006,FLYc5edbc,London,United Kingdom,Bhutan,Visa Required,Chittagong,London,11,"['RESTOb9a21a', 'RESTO78189b', 'RESTO3c208c', 'RESTOfeb448', 'RESTO0d36de', 'RESTO6f47a9', 'RESTO8d65c2', 'RESTOe1162d', 'RESTO6bc0e3', 'RESTO006c0c', 'RESTO33b6b9', 'RESTO82e2a6', 'RESTO15602c', 'RESTO0d4f52', 'RESTO8a18c6', 'RESTOcd6e90', 'RESTO1ac4e3', 'RESTOc0b4cb', 'RESTO1d0984', 'RESTO03b7b2']","['HOTc87b68', 'HOTf0b6ac']"
HIST89aacca3,USER864fa037,FLY4ec348,New York,United States,Bangladesh,Visa Required,Sylhet Osmani,New York,10,[],[]
HIST55d5267d,USER6b5b7565,FLY1a8097,London,United Kingdom,Chad,Visa Required,Cox's Bazar,London,11,"['RESTOe1162d', 'RESTO006c0c', 'RESTO3c208c', 'RESTO0d36de', 'RESTO1ac4e3', 'RESTO8d65c2', 'RESTOfeb448', 'RESTO6f47a9', 'RESTOc0b4cb', 'RESTOcd6e90', 'RESTO6bc0e3', 'RESTO33b6b9', 'RESTO78189b', 'RESTO15602c', 'RESTO1d0984', 'RESTO82e2a6', 'RESTO8a18c6', 'RESTO03b7b2', 'RESTO0d4f52', 'RESTOb9a21a']","['HOTdf7676', 'HOTb6818d']"
HIST1f55bb2a,USER888a0c4b,FLY1c96b2,London,United Kingdom,Malta,Visa Free,Saidpur,London,10,"['RESTO15602c', 'RESTO8a18c6', 'RESTOcd6e90', 'RESTOfeb448', 'RESTO8d65c2', 'RESTO0d36de', 'RESTO78189b', 'RESTO1d0984', 'RESTO6bc0e3', 'RESTO03b7b2', 'RESTO3c208c', 'RESTOb9a21a', 'RESTOe1162d', 'RESTO006c0c', 'RESTO1ac4e3', 'RESTO82e2a6', 'RESTO33b6b9', 'RESTO0d4f52', 'RESTOc0b4cb', 'RESTO6f47a9']","['HOT66d7f4', 'HOT3915d1']"
HISTa404610f,USER6bfc12c5,FLY69f608,Istanbul,Türkiye,Kenya,Visa Required,Barisal,Istanbul,14,[],"['HOT81dfcb', 'HOTcbf2d4', 'HOT1b1a34', 'HOT7e45e9']"
HISTbe1e9338,USERcb889026,FLY57eae9,London,United Kingdom,Barbados,Visa Free,Dhaka,London,13,"['RESTO1d0984', 'RESTO3c208c', 'RESTOc0b4cb', 'RESTO8a18c6', 'RESTO1ac4e3', 'RESTO78189b', 'RESTO33b6b9', 'RESTO6f47a9', 'RESTO6bc0e3', 'RESTO0d36de', 'RESTO82e2a6', 'RESTOb9a21a', 'RESTO03b7b2', 'RESTO006c0c', 'RESTOfeb448', 'RESTO8d65c2', 'RESTOcd6e90', 'RESTOe1162d', 'RESTO15602c', 'RESTO0d4f52']","['HOT91a871', 'HOTf0b6ac', 'HOTf6d432']"
HIST0b400bba,USER07e89066,FLY3015a2,Istanbul,Türkiye,Lebanon,Visa Free,Dhaka,Istanbul,6,[],"['HOT52ca85', 'HOT729339']"
HISTf4e84287,USER6d0f9edc,FLY66c06e,Dubai,United Arab Emirates,Sao Tome and Principe,Visa Required,Saidpur,Dubai,9,"['RESTOeaf22e', 'RESTOd4a290', 'RESTO3ecf6c', 'RESTO82af76', 'RESTO879f0f', 'RESTO8b1c60', 'RESTO3e2212', 'RESTO265fd6', 'RESTO4b852f', 'RESTO301769', 'RESTOd65a0c', 'RESTO91daaa', 'RESTO157846', 'RESTOc811dd', 'RESTO588994', 'RESTO2fc452', 'RESTObe3105', 'RESTO64fcf0', 'RESTOcf3e0c', 'RESTO19112a']","['HOT9c79bf', 'HOT3473a9', 'HOTb74b93']"
HISTa08e9a8d,USERb317c94f,FLY124d57,Istanbul,Türkiye,Bangladesh,Visa Required,Dhaka,Istanbul,14,[],"['HOT0db871', 'HOT0d761d', 'HOT2b4c5c']"
HIST567b246e,USER8c2cbf42,FLY48b08b,Istanbul,Türkiye,Bangladesh,Visa Required,Barisal,Istanbul,11,[],"['HOT46ddb2', 'HOT48b258']"
HIST51278215,USER6d0f9edc,FLYcfcdaf,New York,United States,Sao Tome and Principe,Visa Required,Saidpur,New York,5,[],[]
HIST6169e60d,USER193e6e63,FLY6e1906,Istanbul,Türkiye,Cambodia,Visa Required,Sylhet Osmani,Istanbul,11,[],"['HOT0db871', 'HOTe48f8c']"
HISTed278662,USERb31efabf,FLY6e8098,New York,United States,Argentina,Visa Required,Chittagong,New York,12,[],[]
HISTdf9b3891,USER05cd49d3,FLY66ea63,Istanbul,Türkiye,Bangladesh,Visa Required,Saidpur,Istanbul,3,[],['HOTe48f8c']
HISTd60acdfc,USER13e6623e,FLY6fcf83,Dubai,United Arab Emirates,El Salvador,Visa Free,Sylhet Osmani,Dubai,12,"['RESTOcf3e0c', 'RESTO4b852f', 'RESTO82af76', 'RESTO2fc452', 'RESTOd65a0c', 'RESTO19112a', 'RESTOeaf22e', 'RESTO265fd6', 'RESTO3e2212', 'RESTOd4a290', 'RESTO301769', 'RESTO8b1c60', 'RESTOc811dd', 'RESTO879f0f', 'RESTO3ecf6c', 'RESTObe3105', 'RESTO91daaa', 'RESTO64fcf0', 'RESTO588994', 'RESTO157846']","['HOT3eb17c', 'HOT179af9', 'HOT3fb1cd', 'HOTb66964']"
HIST96893968,USER8b79d00c,FLY46e46a,New York,United States,Finland,Visa Free,Saidpur,New York,13,[],[]
HIST3f0619b4,USER58868211,FLYe6f5ac,London,United Kingdom,Bangladesh,Visa Required,Saidpur,London,6,"['RESTOb9a21a', 'RESTO03b7b2', 'RESTOcd6e90', 'RESTO006c0c', 'RESTO0d4f52', 'RESTO1d0984', 'RESTO15602c', 'RESTOe1162d', 'RESTO8d65c2', 'RESTO8a18c6', 'RESTO33b6b9', 'RESTO1ac4e3', 'RESTO6f47a9', 'RESTO6bc0e3', 'RESTO78189b', 'RESTOc0b4cb', 'RESTOfeb448', 'RESTO82e2a6']","['HOTb2e9ff', 'HOTc87b68']"
HISTbaf0268a,USERcdddb6ab,FLY4dae91,Dubai,United Arab Emirates,Georgia,Visa Free,Saidpur,Dubai,3,"['RESTO8b1c60', 'RESTO588994', 'RESTOd65a0c', 'RESTO2fc452', 'RESTO3ecf6c', 'RESTOeaf22e']",['HOTb74b93']
HIST0db4dc71,USER4b7528ae,FLY66ea63,Istanbul,Türkiye,Bangladesh,Visa Required,Saidpur,Istanbul,8,[],"['HOT52ca85', 'HOT0d761d']"
HIST46e8a416,USEReb254b7c,FLYf6a33c,Istanbul,Türkiye,Bangladesh,Visa Required,Barisal,Istanbul,4,[],['HOTa97f28']
HIST086fc91e,USER5f5b1a37,FLYf94432,Istanbul,Türkiye,Bangladesh,Visa Required,Rajshahi,Istanbul,3,[],['HOTc22832']
HISTd3a2b177,USEReb254b7c,FLYb77fab,Dubai,United Arab Emirates,Bangladesh,Visa Required,Barisal,Dubai,11,"['RESTOd65a0c', 'RESTO588994', 'RESTO4b852f', 'RESTOd4a290', 'RESTObe3105', 'RESTO64fcf0', 'RESTOeaf22e', 'RESTO3e2212', 'RESTO19112a', 'RESTO301769', 'RESTO2fc452', 'RESTOcf3e0c', 'RESTO265fd6', 'RESTOc811dd', 'RESTO8b1c60', 'RESTO82af76', 'RESTO157846', 'RESTO3ecf6c', 'RESTO879f0f', 'RESTO91daaa']","['HOTe2489d', 'HOTa76daa', 'HOTb74b93']"
HISTad5606de,USERd7029294,FLY9d0af5,Istanbul,Türkiye,France,Visa Free,Rajshahi,Istanbul,6,[],"['HOT1b1a34', 'HOTc22832']"
HIST7e7a7700,USER05cd49d3,FLY513a71,New York,United States,Bangladesh,Visa Required,Saidpur,New York,11,[],[]
HIST48520742,USERd1dd907e,FLYb814b4,Dubai,United Arab Emirates,Burundi,Visa Required,Saidpur,Dubai,6,"['RESTO4b852f', 'RESTO3e2212', 'RESTO588994', 'RESTOd4a290', 'RESTO2fc452', 'RESTOd65a0c', 'RESTO157846', 'RESTOeaf22e', 'RESTO265fd6', 'RESTObe3105', 'RESTO64fcf0', 'RESTO301769']",['HOT3473a9']
HIST932dfbc6,USERd1dd907e,FLYd6f4fe,Istanbul,Türkiye,Burundi,Visa Required,Saidpur,Istanbul,9,[],"['HOT7d7b83', 'HOT0d761d']"
HISTa5cf52ba,USER48fc9bee,FLY9a2c1e,New York,United States,Bangladesh,Visa Required,Cox's Bazar,New York,13,[],[]
HISTa78db808,USER8a3e112a,FLYe704ee,Dubai,United Arab Emirates,Finland,Visa Free,Dhaka,Dubai,4,"['RESTOcf3e0c', 'RESTOc811dd', 'RESTO3e2212', 'RESTO588994', 'RESTO2fc452', 'RESTO82af76', 'RESTO879f0f', 'RESTObe3105', 'RESTO91daaa', 'RESTO64fcf0', 'RESTOeaf22e', 'RESTO3ecf6c']",['HOT3473a9']
HIST287413b4,USER71228475,FLY50063d,London,United Kingdom,Bangladesh,Visa Required,Jessore,London,13,"['RESTO3c208c', 'RESTO33b6b9', 'RESTO78189b', 'RESTO15602c', 'RESTO8d65c2', 'RESTO0d36de', 'RESTOe1162d', 'RESTO1ac4e3', 'RESTO6f47a9', 'RESTO8a18c6', 'RESTO1d0984', 'RESTOfeb448', 'RESTO0d4f52', 'RESTO03b7b2', 'RESTOc0b4cb', 'RESTO6bc0e3', 'RESTOcd6e90', 'RESTO006c0c', 'RESTO82e2a6', 'RESTOb9a21a']","['HOTc87b68', 'HOTbdde71', 'HOTb6818d']"
HIST922ede0f,USERb5b49b2d,FLYd2b622,New York,United States,Bangladesh,Visa Required,Chittagong,New York,5,[],[]
HIST6fabee34,USERa63b98a9,FLY22a697,London,United Kingdom,Bangladesh,Visa Required,Sylhet Osmani,London,6,"['RESTOc0b4cb', 'RESTO8a18c6', 'RESTO006c0c', 'RESTOfeb448', 'RESTOe1162d', 'RESTO6bc0e3', 'RESTO8d65c2', 'RESTO0d36de', 'RESTO33b6b9', 'RESTO78189b', 'RESTO0d4f52', 'RESTOb9a21a']",['HOTdaa5c9']
HIST3684003b,USERe00eb003,FLY6c74cb,Istanbul,Türkiye,Bangladesh,Visa Required,Sylhet Osmani,Istanbul,10,[],"['HOT7356a8', 'HOT48b258', 'HOTcbf2d4']"
HIST090c605b,USERbbed2309,FLY4dae91,Dubai,United Arab Emirates,Myanmar,Visa Required,Saidpur,Dubai,8,"['RESTO879f0f', 'RESTObe3105', 'RESTO301769', 'RESTO2fc452', 'RESTO3e2212', 'RESTO588994', 'RESTO82af76', 'RESTOeaf22e', 'RESTOd65a0c', 'RESTO157846', 'RESTOd4a290', 'RESTO4b852f', 'RESTO8b1c60', 'RESTO91daaa', 'RESTO64fcf0', 'RESTO3ecf6c']","['HOTe2489d', 'HOT9c79bf']"
HISTd02af412,USERe5c2319c,FLY89aaaf,Dubai,United Arab Emirates,Tunisia,Visa Required,Sylhet Osmani,Dubai,4,"['RESTOd65a0c', 'RESTOc811dd', 'RESTOd4a290', 'RESTO2fc452', 'RESTO301769', 'RESTO3ecf6c', 'RESTObe3105', 'RESTO879f0f']",['HOT46cd99']
HISTce2c3e6a,USER32db0d0d,FLY13ce69,New York,United States,Bangladesh,Visa Required,Rajshahi,New York,9,[],[]
HISTf81cb745,USER5f71a275,FLYe48a1f,Istanbul,Türkiye,Burkina Faso,Visa Required,Sylhet Osmani,Istanbul,5,[],['HOT0d761d']
HIST3f68b080,USERb317c94f,FLYf83daa,London,United Kingdom,Bangladesh,Visa Required,Dhaka,London,4,"['RESTO6f47a9', 'RESTO006c0c', 'RESTOfeb448', 'RESTO82e2a6', 'RESTO0d36de', 'RESTO6bc0e3', 'RESTO78189b', 'RESTO8d65c2']",['HOT280fd9']
HIST0898daff,USERdb93b5f6,FLY8a00a1,London,United Kingdom,Tajikistan,Visa Required,Sylhet Osmani,London,3,"['RESTO03b7b2', 'RESTO33b6b9', 'RESTO78189b', 'RESTO0d36de', 'RESTOfeb448', 'RESTOb9a21a']",['HOT46c53d']
HIST4c351b72,USER9358732f,FLY936705,New York,United States,Bangladesh,Visa Required,Rajshahi,New York,5,[],[]
HIST4df46253,USER47f2c0dc,FLY74f40c,New York,United States,Bangladesh,Visa Required,Chittagong,New York,7,[],[]
HIST8aec74ea,USER6b5b7565,FLY73d818,Istanbul,Türkiye,Chad,Visa Required,Cox's Bazar,Istanbul,9,[],"['HOT106713', 'HOTc22832']"
HIST850b1631,USER0df99d04,FLY84ce3f,New York,United States,Namibia,Visa Required,Barisal,New York,6,[],[]
HIST984e5c86,USERcc54bfdb,FLYda0a6a,Istanbul,Türkiye,Bangladesh,Visa Required,Cox's Bazar,Istanbul,4,[],['HOT1b1a34']
HISTfbf6498e,USER2160d9b4,FLY9416de,London,United Kingdom,Bangladesh,Visa Required,Barisal,London,3,"['RESTO82e2a6', 'RESTO0d4f52', 'RESTO3c208c', 'RESTO0d36de', 'RESTO8a18c6', 'RESTOe1162d']",['HOTcbe623']
HISTdec32193,USER1991006e,FLYc56ba8,London,United Kingdom,Bangladesh,Visa Required,Chittagong,London,13,"['RESTO0d4f52', 'RESTO006c0c', 'RESTOe1162d', 'RESTOc0b4cb', 'RESTO0d36de', 'RESTO03b7b2', 'RESTO8d65c2', 'RESTO33b6b9', 'RESTO6bc0e3', 'RESTO82e2a6', 'RESTOcd6e90', 'RESTOfeb448', 'RESTO3c208c', 'RESTO6f47a9', 'RESTO78189b', 'RESTO15602c', 'RESTO1d0984', 'RESTO8a18c6', 'RESTOb9a21a', 'RESTO1ac4e3']","['HOT31d525', 'HOT36c006', 'HOTb6818d']"
HISTdd826ed0,USERee86f05e,FLYe19c42,Dubai,United Arab Emirates,Bangladesh,Visa Required,Dhaka,Dubai,7,"['RESTO3ecf6c', 'RESTO19112a', 'RESTOc811dd', 'RESTOd65a0c', 'RESTO64fcf0', 'RESTO3e2212', 'RESTO157846', 'RESTO588994', 'RESTO301769', 'RESTO91daaa', 'RESTOeaf22e', 'RESTO8b1c60', 'RESTO82af76', 'RESTObe3105']","['HOT321e12', 'HOT9c79bf']"
HIST80e3512b,USER2160d9b4,FLY591b05,Dubai,United Arab Emirates,Bangladesh,Visa Required,Barisal,Dubai,3,"['RESTOd65a0c', 'RESTO4b852f', 'RESTO301769', 'RESTO879f0f', 'RESTO588994', 'RESTO3e2212']",['HOTe5da72']
HISTfc2af588,USER02b5953b,FLYe8e226,London,United Kingdom,Bangladesh,Visa Required,Saidpur,London,13,"['RESTOb9a21a', 'RESTO1ac4e3', 'RESTO78189b', 'RESTO006c0c', 'RESTO0d4f52', 'RESTO15602c', 'RESTO0d36de', 'RESTO6bc0e3', 'RESTO8a18c6', 'RESTO1d0984', 'RESTOe1162d', 'RESTO6f47a9', 'RESTO3c208c', 'RESTOfeb448', 'RESTO33b6b9', 'RESTOcd6e90', 'RESTO82e2a6', 'RESTOc0b4cb', 'RESTO8d65c2', 'RESTO03b7b2']","['HOT36c006', 'HOTe17fc0', 'HOTf6d432', 'HOT4bb686']"
HIST28163a4c,USERfdcf440a,FLYb88c3a,London,United Kingdom,United States,Visa Free,Sylhet Osmani,London,4,"['RESTOcd6e90', 'RESTO006c0c', 'RESTO1d0984', 'RESTO8d65c2', 'RESTOfeb448', 'RESTO82e2a6', 'RESTOc0b4cb', 'RESTO0d4f52']",['HOT280fd9']
HISTd5c76f9f,USER3cf44998,FLY636160,Istanbul,Türkiye,Bangladesh,Visa Required,Dhaka,Istanbul,7,[],['HOT106713']
HIST9a37d9ed,USER239d62a4,FLY78885c,London,United Kingdom,Bangladesh,Visa Required,Dhaka,London,3,"['RESTOb9a21a', 'RESTO33b6b9', 'RESTO82e2a6', 'RESTO3c208c', 'RESTOe1162d', 'RESTO0d4f52']",['HOT280fd9']
HIST661af612,USER0860f2f5,FLY99abb4,London,United Kingdom,Marshall Islands,Visa Free,Barisal,London,13,"['RESTO15602c', 'RESTO78189b', 'RESTO6f47a9', 'RESTOe1162d', 'RESTO33b6b9', 'RESTO8a18c6', 'RESTO8d65c2', 'RESTO1d0984', 'RESTO3c208c', 'RESTO03b7b2', 'RESTOc0b4cb', 'RESTO82e2a6', 'RESTO1ac4e3', 'RESTO0d36de', 'RESTOcd6e90', 'RESTOb9a21a', 'RESTO6bc0e3', 'RESTO0d4f52', 'RESTO006c0c', 'RESTOfeb448']","['HOTdaa5c9', 'HOT3915d1', 'HOT36c006', 'HOTb6818d']"
HIST7c1c5340,USERa63b98a9,FLY43191d,Istanbul,Türkiye,Bangladesh,Visa Required,Sylhet Osmani,Istanbul,8,[],"['HOT2b4c5c', 'HOT7356a8']"
HIST447d931f,USER2d18eeea,FLY90a6fe,Istanbul,Türkiye,Bangladesh,Visa Required,Jessore,Istanbul,10,[],"['HOT106713', 'HOT48b258']"
HIST5ed91474,USEReb11f57d,FLYec955b,New York,United States,Austria,Visa Free,Cox's Bazar,New York,12,[],[]
HIST44a37543,USER994d6f60,FLY99598e,Dubai,United Arab Emirates,Bangladesh,Visa Required,Rajshahi,Dubai,10,"['RESTO82af76', 'RESTO3ecf6c', 'RESTOd4a290', 'RESTOc811dd', 'RESTO3e2212', 'RESTO588994', 'RESTO19112a', 'RESTOcf3e0c', 'RESTOeaf22e', 'RESTO91daaa', 'RESTO2fc452', 'RESTO8b1c60', 'RESTObe3105', 'RESTO301769', 'RESTOd65a0c', 'RESTO265fd6', 'RESTO879f0f', 'RESTO4b852f', 'RESTO64fcf0', 'RESTO157846']","['HOT321e12', 'HOTb66964', 'HOT3fb1cd']"
HIST788cc006,USERdb93b5f6,FLY8a461f,Dubai,United Arab Emirates,Tajikistan,Visa Required,Sylhet Osmani,Dubai,8,"['RESTOd4a290', 'RESTOd65a0c', 'RESTO879f0f', 'RESTO82af76', 'RESTO4b852f', 'RESTO91daaa', 'RESTObe3105', 'RESTO265fd6', 'RESTOeaf22e', 'RESTO64fcf0', 'RESTO588994', 'RESTOc811dd', 'RESTO19112a', 'RESTO301769', 'RESTO8b1c60', 'RESTO2fc452']","['HOT3eb17c', 'HOT5e4192']"
HISTc90adaaa,USER273ddfdd,FLYb1f852,Istanbul,Türkiye,Estonia,Visa Free,Rajshahi,Istanbul,6,[],"['HOTa97f28', 'HOTe48f8c']"
HIST46017dd8,USERc605a006,FLYe1c8ef,Istanbul,Türkiye,Bhutan,Visa Required,Chittagong,Istanbul,11,[],"['HOT2b4c5c', 'HOTc22832', 'HOT7d7b83']"
HIST99916573,USER767678fb,FLY91b3d8,Istanbul,Türkiye,Uzbekistan,Visa Free,Jessore,Istanbul,8,[],"['HOT81dfcb', 'HOT0b9e7e']"
HIST9be1b53d,USER51bb84fe,FLY5a07d3,New York,United States,Poland,Visa Free,Barisal,New York,8,[],[]
HISTedebe371,USERbcd274c7,FLY5723bd,Istanbul,Türkiye,Croatia,Visa Free,Cox's Bazar,Istanbul,13,[],"['HOT46ddb2', 'HOT52ca85', 'HOT654071', 'HOT81dfcb']"
HIST12e667ef,USER2e5c172a,FLYcf0165,New York,United States,Bangladesh,Visa Required,Jessore,New York,7,[],[]
HIST0d8431be,USER6bfc12c5,FLY1bac41,Dubai,United Arab Emirates,Kenya,Visa Required,Barisal,Dubai,4,"['RESTOeaf22e', 'RESTO301769', 'RESTO82af76', 'RESTOc811dd', 'RESTOcf3e0c', 'RESTO879f0f', 'RESTO157846', 'RESTO3ecf6c']",['HOT13e0df']
HISTc60b619d,USER02b5953b,FLY9ae087,New York,United States,Bangladesh,Visa Required,Saidpur,New York,14,[],[]
HIST3f40a732,USER67373204,FLY9776a2,London,United Kingdom,Panama,Visa Free,Dhaka,London,4,"['RESTO3c208c', 'RESTO6bc0e3', 'RESTO1d0984', 'RESTO33b6b9', 'RESTO006c0c', 'RESTO15602c', 'RESTO82e2a6', 'RESTO8d65c2', 'RESTOe1162d', 'RESTOb9a21a', 'RESTO8a18c6', 'RESTO78189b']",['HOT31d525']
HIST1cc9712c,USERfbb18786,FLYcd8f08,Istanbul,Türkiye,Bhutan,Visa Required,Dhaka,Istanbul,6,[],"['HOT654071', 'HOT48b258']"
HIST06e09d86,USER48fc9bee,FLY138421,New York,United States,Bangladesh,Visa Required,Cox's Bazar,New York,8,[],[]
HISTd19dcc31,USERfbb18786,FLYea1e86,New York,United States,Bhutan,Visa Required,Dhaka,New York,5,[],[]
HIST8d29866d,USER4b7528ae,FLY319820,Istanbul,Türkiye,Bangladesh,Visa Required,Saidpur,Istanbul,6,[],"['HOT2b4c5c', 'HOT1b1a34']"
HIST82e4d528,USERed09f2ba,FLYd42a12,London,United Kingdom,Belize,Visa Free,Rajshahi,London,9,"['RESTO8a18c6', 'RESTO3c208c', 'RESTO006c0c', 'RESTO6f47a9', 'RESTO33b6b9', 'RESTO1ac4e3', 'RESTO78189b', 'RESTOcd6e90', 'RESTO6bc0e3', 'RESTO8d65c2', 'RESTO0d4f52', 'RESTO1d0984', 'RESTO15602c', 'RESTOe1162d', 'RESTOb9a21a', 'RESTO0d36de', 'RESTO03b7b2', 'RESTOfeb448']","['HOTb6818d', 'HOTf6d432', 'HOTb12a6f']"
HIST17731c26,USER9358732f,FLY80e876,Istanbul,Türkiye,Bangladesh,Visa Required,Rajshahi,Istanbul,4,[],['HOT0b9e7e']
HIST5c0ad7d4,USERf954ced4,FLY083828,New York,United States,Bangladesh,Visa Required,Saidpur,New York,12,[],[]
HIST099d8953,USER6b5b7565,FLY8af348,London,United Kingdom,Chad,Visa Required,Cox's Bazar,London,13,"['RESTO15602c', 'RESTO0d36de', 'RESTO1ac4e3', 'RESTO03b7b2', 'RESTO0d4f52', 'RESTOc0b4cb', 'RESTO8d65c2', 'RESTO006c0c', 'RESTOb9a21a', 'RESTO82e2a6', 'RESTO8a18c6', 'RESTO6bc0e3', 'RESTO78189b', 'RESTOe1162d', 'RESTO1d0984', 'RESTO6f47a9', 'RESTOfeb448', 'RESTO33b6b9', 'RESTO3c208c', 'RESTOcd6e90']","['HOT66d7f4', 'HOTbdde71', 'HOTc87b68', 'HOTdf7676']"
HIST317aa291,USER5d29c2b0,FLYaedaf1,Dubai,United Arab Emirates,Bangladesh,Visa Required,Chittagong,Dubai,6,"['RESTO4b852f', 'RESTO64fcf0', 'RESTO157846', 'RESTOcf3e0c', 'RESTO3e2212', 'RESTObe3105', 'RESTOc811dd', 'RESTO588994', 'RESTO2fc452', 'RESTO879f0f', 'RESTO91daaa', 'RESTO301769']","['HOT321e12', 'HOT179af9']"
