flight_id,Airline,Departure Airport Code,Dep Airport Name,Arrival Airport Code,Arr Airport Name,Departure Date & Time,Arrival Date & Time,Duration (hrs),Stopovers,Aircraft Type,Class,Booking Source,Seasonality,Days Before Departure,City Arr,Country Arr,City Dep,Country Dep,Base Fare (EUR),Tax & Surcharge (EUR),Total Fare (EUR)
FLYae2a1b,Singapore Airlines,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-02-24 21:25:00,2025-02-25 06:16:53,8.86474318506904,1 Stop,Boeing 777,Economy,Travel Agency,Regular,22,London,United Kingdom,Chittagong,Bangladesh,175.93,77.39,253.32
FLYf3ade5,Turkish Airlines,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-10-30 22:33:00,2025-10-31 04:38:49,6.097081692984253,1 Stop,Airbus A350,Economy,Online Website,Regular,13,Istanbul,Turkey,Rajshahi,Bangladesh,373.41,90.01,463.42
FLYa5e158,IndiGo,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-04-29 07:24:00,2025-04-29 22:50:28,15.441232573741154,2 Stops,Airbus A350,Economy,Travel Agency,Regular,23,New York,United States,Barisal,Bangladesh,592.9,139.93,732.83
FLYec6422,Air Astra,JSR,Jessore Airport,DXB,Dubai International Airport,2025-03-23 15:12:00,2025-03-23 19:03:25,3.857122460168548,Direct,Boeing 787,Business,Direct Booking,Regular,52,Dubai,United Arab Emirates,Jessore,Bangladesh,438.62,99.79,538.42
FLYb56410,Biman Bangladesh Airlines,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-04-26 19:23:00,2025-04-27 01:38:26,6.257314504781326,1 Stop,Airbus A350,First Class,Travel Agency,Regular,69,Istanbul,Turkey,Cox's Bazar,Bangladesh,687.01,137.05,824.06
FLY15c15c,Gulf Air,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-07-24 04:00:00,2025-07-24 12:26:15,8.437672248288502,1 Stop,Airbus A350,Business,Direct Booking,Regular,67,London,United Kingdom,Rajshahi,Bangladesh,434.44,116.17,550.6
FLYa0c8ec,Vistara,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-10-31 07:23:00,2025-10-31 11:10:02,3.7839396954280256,1 Stop,Boeing 787,Business,Online Website,Regular,17,Dubai,United Arab Emirates,Chittagong,Bangladesh,799.37,153.91,953.27
FLYa7e46b,Gulf Air,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2026-01-13 22:39:00,2026-01-14 12:47:13,14.137037011596291,1 Stop,Airbus A350,Economy,Travel Agency,Winter Holidays,49,New York,United States,Saidpur,Bangladesh,452.81,118.92,571.73
FLY8ba34b,Lufthansa,SPD,Saidpur Airport,IST,Istanbul Airport,2025-11-05 05:14:00,2025-11-05 11:38:56,6.415820381767655,1 Stop,Airbus A350,First Class,Travel Agency,Regular,64,Istanbul,Turkey,Saidpur,Bangladesh,820.38,157.06,977.44
FLY7735a7,Cathay Pacific,BZL,Barisal Airport,IST,Istanbul Airport,2025-08-12 02:22:00,2025-08-12 08:27:25,6.090426853617676,1 Stop,Boeing 777,First Class,Travel Agency,Regular,81,Istanbul,Turkey,Barisal,Bangladesh,181.99,61.3,243.28
FLY5f66a3,Air Astra,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-12-12 00:45:00,2025-12-12 14:41:16,13.937868385304125,1 Stop,Airbus A350,Economy,Direct Booking,Winter Holidays,38,New York,United States,Saidpur,Bangladesh,430.57,115.59,546.16
FLYd35c1c,Vistara,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-07-10 13:12:00,2025-07-10 22:33:59,9.366533058274578,1 Stop,Boeing 777,Business,Direct Booking,Regular,55,London,United Kingdom,Cox's Bazar,Bangladesh,1136.32,221.45,1357.77
FLYddf33f,Singapore Airlines,SPD,Saidpur Airport,IST,Istanbul Airport,2025-06-30 07:22:00,2025-06-30 13:06:01,5.733663241375028,1 Stop,Airbus A350,First Class,Direct Booking,Regular,78,Istanbul,Turkey,Saidpur,Bangladesh,1578.07,270.71,1848.78
FLY8be78e,Etihad Airways,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-04-24 11:12:00,2025-04-25 01:35:11,14.38646162633303,1 Stop,Airbus A350,Business,Online Website,Regular,90,New York,United States,Cox's Bazar,Bangladesh,895.69,185.35,1081.04
FLYf7a6f6,Biman Bangladesh Airlines,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-04-01 05:24:00,2025-04-01 09:05:22,3.6895501495375655,1 Stop,Boeing 737,Business,Direct Booking,Eid,75,Dubai,United Arab Emirates,Saidpur,Bangladesh,900.21,169.03,1069.24
FLY27c6c1,Vistara,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-12-28 02:29:00,2025-12-28 06:54:33,4.4260244114680125,Direct,Boeing 787,Economy,Travel Agency,Winter Holidays,63,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,511.11,110.67,621.78
FLY27497c,US-Bangla Airlines,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-12-10 03:13:00,2025-12-10 11:35:43,8.378752387035032,1 Stop,Boeing 777,First Class,Online Website,Winter Holidays,3,London,United Kingdom,Chittagong,Bangladesh,280.92,93.14,448.87
FLY48e186,Air India,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-11-03 23:03:00,2025-11-04 13:58:30,14.92506365561541,1 Stop,Boeing 777,Business,Travel Agency,Regular,10,New York,United States,Dhaka,Bangladesh,696.48,155.47,851.96
FLYb7a39d,British Airways,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-09-29 04:32:00,2025-09-29 13:08:33,8.609222932089434,1 Stop,Boeing 777,First Class,Travel Agency,Regular,36,London,United Kingdom,Rajshahi,Bangladesh,1487.31,274.1,1761.4
FLYc143e0,Gulf Air,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-05-23 08:49:00,2025-05-23 17:50:41,9.028106603028752,1 Stop,Boeing 777,Economy,Direct Booking,Regular,54,London,United Kingdom,Rajshahi,Bangladesh,510.7,127.61,638.31
FLY842021,Thai Airways,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-12-05 17:03:00,2025-12-06 07:27:39,14.411090109303595,1 Stop,Airbus A350,Business,Travel Agency,Winter Holidays,74,New York,United States,Barisal,Bangladesh,969.84,196.48,1166.31
FLY935c0f,Gulf Air,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-09-22 20:16:00,2025-09-23 10:10:09,13.902581980876803,1 Stop,Boeing 777,First Class,Online Website,Regular,53,New York,United States,Dhaka,Bangladesh,1712.65,307.9,2020.55
FLYa7c153,Etihad Airways,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-05-06 01:04:00,2025-05-06 07:40:55,6.615537021387266,1 Stop,Airbus A350,Economy,Direct Booking,Regular,4,Istanbul,Turkey,Cox's Bazar,Bangladesh,70.31,44.55,137.83
FLYf3c72e,US-Bangla Airlines,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-01-29 09:46:00,2025-01-30 00:06:07,14.3355531455646,2 Stops,Airbus A350,Business,Travel Agency,Regular,3,New York,United States,Rajshahi,Bangladesh,984.89,198.73,1420.36
FLY6f3e5c,Biman Bangladesh Airlines,JSR,Jessore Airport,IST,Istanbul Airport,2025-06-20 09:01:00,2025-06-20 15:00:29,5.99155950867937,1 Stop,Airbus A350,Business,Online Website,Regular,11,Istanbul,Turkey,Jessore,Bangladesh,585.96,121.89,707.85
FLYe6e866,Vistara,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-11-21 08:58:00,2025-11-21 18:02:15,9.07097351408664,2 Stops,Boeing 777,First Class,Online Website,Regular,50,London,United Kingdom,Barisal,Bangladesh,1341.68,252.25,1593.93
FLYef71e2,British Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-08-11 18:17:00,2025-08-12 01:15:31,6.975385151087638,1 Stop,Boeing 777,Business,Online Website,Regular,58,Istanbul,Turkey,Dhaka,Bangladesh,520.52,112.08,632.59
FLYb2e986,US-Bangla Airlines,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-02-25 01:06:00,2025-02-25 16:00:00,14.900150432674268,2 Stops,Boeing 777,First Class,Direct Booking,Regular,35,New York,United States,Chittagong,Bangladesh,953.97,194.1,1148.07
FLYd2ac08,Thai Airways,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-09-07 15:05:00,2025-09-07 21:28:23,6.389967718900083,1 Stop,Boeing 777,First Class,Travel Agency,Regular,62,Istanbul,Turkey,Chittagong,Bangladesh,1406.9,245.04,1651.94
FLY3441ea,US-Bangla Airlines,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-10-28 04:16:00,2025-10-28 12:53:56,8.63248374985574,1 Stop,Airbus A350,First Class,Travel Agency,Regular,54,London,United Kingdom,Barisal,Bangladesh,1968.61,346.29,2314.9
FLYa1bb99,Air India,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-11-23 09:25:00,2025-11-23 16:28:20,7.055573666677371,2 Stops,Boeing 777,Business,Travel Agency,Regular,60,Istanbul,Turkey,Dhaka,Bangladesh,588.62,122.29,710.92
FLY53fad5,Biman Bangladesh Airlines,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-11-07 12:46:00,2025-11-07 21:46:28,9.007858541770249,1 Stop,Airbus A350,Business,Travel Agency,Regular,50,London,United Kingdom,Barisal,Bangladesh,130.66,70.6,201.26
FLY88bfb8,Air Arabia,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-03-18 21:56:00,2025-03-19 01:57:43,4.028744752586445,1 Stop,Boeing 737,Economy,Direct Booking,Regular,64,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,206.64,65.0,271.64
FLY5b12a4,Cathay Pacific,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-10-17 01:06:00,2025-10-17 10:40:50,9.580620303794907,1 Stop,Airbus A350,Economy,Travel Agency,Regular,44,London,United Kingdom,Dhaka,Bangladesh,232.13,85.82,317.94
FLY221815,AirAsia,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-10-05 10:46:00,2025-10-05 14:25:33,3.659379299118344,Direct,Boeing 787,First Class,Direct Booking,Regular,39,Dubai,United Arab Emirates,Saidpur,Bangladesh,338.83,84.82,423.65
FLY9fea24,British Airways,JSR,Jessore Airport,IST,Istanbul Airport,2025-08-13 00:09:00,2025-08-13 07:12:34,7.059676596605415,2 Stops,Airbus A350,First Class,Online Website,Regular,42,Istanbul,Turkey,Jessore,Bangladesh,874.6,165.19,1039.79
FLYef6216,Malaysian Airlines,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2026-01-04 06:51:00,2026-01-04 13:50:18,6.988502021505725,2 Stops,Boeing 777,Business,Travel Agency,Winter Holidays,49,Istanbul,Turkey,Chittagong,Bangladesh,1285.88,226.88,1512.77
FLYc8ac2d,British Airways,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2026-01-05 07:06:00,2026-01-05 22:16:29,15.174789092050482,1 Stop,Airbus A350,Economy,Direct Booking,Winter Holidays,75,New York,United States,Sylhet Osmani,Bangladesh,69.97,61.5,131.46
FLY068f3c,US-Bangla Airlines,SPD,Saidpur Airport,IST,Istanbul Airport,2025-11-19 02:08:00,2025-11-19 08:11:46,6.062869699730011,1 Stop,Airbus A350,Economy,Travel Agency,Regular,8,Istanbul,Turkey,Saidpur,Bangladesh,116.55,51.48,168.03
FLYdb5bdd,Air India,BZL,Barisal Airport,IST,Istanbul Airport,2025-11-06 11:50:00,2025-11-06 19:04:41,7.244761979757993,1 Stop,Boeing 777,First Class,Online Website,Regular,84,Istanbul,Turkey,Barisal,Bangladesh,518.37,111.75,630.12
FLY45f66a,Singapore Airlines,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-07-13 12:28:00,2025-07-14 02:52:00,14.400019895873951,1 Stop,Boeing 777,Business,Travel Agency,Regular,34,New York,United States,Jessore,Bangladesh,793.58,170.04,963.62
FLY750944,SriLankan Airlines,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-10-05 22:27:00,2025-10-06 11:38:45,13.195969567162214,1 Stop,Airbus A350,Business,Travel Agency,Regular,32,New York,United States,Rajshahi,Bangladesh,421.44,114.22,535.65
FLYf548b0,Gulf Air,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-04-10 12:53:00,2025-04-10 21:37:51,8.747592729912952,1 Stop,Airbus A350,Economy,Direct Booking,Regular,75,London,United Kingdom,Barisal,Bangladesh,245.08,87.76,332.85
FLY9c9d86,Biman Bangladesh Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-05-21 02:16:00,2025-05-21 11:47:10,9.51956166222053,1 Stop,Airbus A350,Business,Direct Booking,Regular,84,London,United Kingdom,Dhaka,Bangladesh,492.78,124.92,617.7
FLY9da6c6,Cathay Pacific,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-10-13 12:12:00,2025-10-14 01:29:04,13.284692724912707,2 Stops,Airbus A350,Business,Direct Booking,Regular,83,New York,United States,Dhaka,Bangladesh,473.51,122.03,595.54
FLY130735,Air Arabia,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-11-12 05:50:00,2025-11-12 12:21:00,6.5168633062228905,1 Stop,Boeing 777,First Class,Online Website,Regular,57,Istanbul,Turkey,Chittagong,Bangladesh,555.8,117.37,673.17
FLY0c8547,Kuwait Airways,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-08-18 19:15:00,2025-08-19 02:16:05,7.01817612142718,2 Stops,Boeing 777,First Class,Direct Booking,Regular,53,Istanbul,Turkey,Chittagong,Bangladesh,2211.82,365.77,2577.59
FLYa62761,Singapore Airlines,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-04-28 23:33:00,2025-04-29 06:28:39,6.92752176456919,1 Stop,Airbus A350,Business,Online Website,Regular,23,Istanbul,Turkey,Cox's Bazar,Bangladesh,446.03,100.9,546.94
FLYa2ffca,Saudia,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-12-03 01:05:00,2025-12-03 05:23:05,4.301535707450481,1 Stop,Boeing 737,Economy,Direct Booking,Winter Holidays,40,Dubai,United Arab Emirates,Chittagong,Bangladesh,412.74,95.91,508.65
FLYf97c57,Etihad Airways,SPD,Saidpur Airport,IST,Istanbul Airport,2025-11-19 08:07:00,2025-11-19 14:05:38,5.977462512810804,1 Stop,Airbus A350,Economy,Travel Agency,Regular,16,Istanbul,Turkey,Saidpur,Bangladesh,473.19,104.98,578.16
FLYb89f35,British Airways,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-04-09 12:09:00,2025-04-09 22:02:49,9.89706903658453,1 Stop,Boeing 777,Business,Direct Booking,Regular,60,London,United Kingdom,Cox's Bazar,Bangladesh,717.25,158.59,875.84
FLY6f8bd4,Turkish Airlines,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-11-27 05:56:00,2025-11-27 20:22:36,14.44348111355008,2 Stops,Boeing 777,First Class,Online Website,Regular,58,New York,United States,Jessore,Bangladesh,426.16,114.92,541.08
FLY60400c,Vistara,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-02-23 06:21:00,2025-02-23 12:10:49,5.830379887778849,1 Stop,Boeing 777,Business,Travel Agency,Regular,51,Istanbul,Turkey,Rajshahi,Bangladesh,369.11,89.37,458.48
FLYdd4558,Turkish Airlines,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-09-18 20:51:00,2025-09-19 04:01:42,7.1785993216882895,1 Stop,Boeing 777,Business,Direct Booking,Regular,25,Istanbul,Turkey,Cox's Bazar,Bangladesh,1038.37,189.76,1228.13
FLY0987ff,NovoAir,JSR,Jessore Airport,DXB,Dubai International Airport,2025-03-29 10:51:00,2025-03-29 14:20:36,3.493388593274639,Direct,Boeing 787,Economy,Travel Agency,Regular,2,Dubai,United Arab Emirates,Jessore,Bangladesh,360.84,88.13,538.76
FLY947389,Air Arabia,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-04-20 13:19:00,2025-04-20 17:06:20,3.789107393398552,Direct,Boeing 787,Business,Travel Agency,Regular,15,Dubai,United Arab Emirates,Dhaka,Bangladesh,274.43,75.16,349.59
FLY10b420,Turkish Airlines,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-03-05 14:05:00,2025-03-05 23:00:17,8.92163739033649,1 Stop,Boeing 777,First Class,Online Website,Regular,13,London,United Kingdom,Cox's Bazar,Bangladesh,1160.31,225.05,1385.36
FLY285b5e,Thai Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-09-15 01:15:00,2025-09-15 07:48:59,6.5665004161552645,1 Stop,Boeing 777,Business,Direct Booking,Regular,77,Istanbul,Turkey,Dhaka,Bangladesh,199.98,64.0,263.97
FLYee290f,Emirates,ZYL,"Osmani International Airport, Sylhet",LHR,London Heathrow Airport,2025-07-02 03:15:00,2025-07-02 12:10:52,8.931245470822653,1 Stop,Airbus A350,Business,Travel Agency,Regular,50,London,United Kingdom,Sylhet Osmani,Bangladesh,889.75,184.46,1074.21
FLY070ee1,Kuwait Airways,JSR,Jessore Airport,IST,Istanbul Airport,2025-06-06 03:50:00,2025-06-06 10:39:17,6.821502220424546,1 Stop,Airbus A350,Business,Travel Agency,Hajj,32,Istanbul,Turkey,Jessore,Bangladesh,322.95,82.44,405.39
FLY6879e2,Kuwait Airways,BZL,Barisal Airport,IST,Istanbul Airport,2025-09-29 09:49:00,2025-09-29 16:54:13,7.087037652570085,1 Stop,Airbus A350,Business,Travel Agency,Regular,64,Istanbul,Turkey,Barisal,Bangladesh,412.27,95.84,508.12
FLY89dd28,Saudia,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2026-01-26 08:01:00,2026-01-26 21:36:10,13.586376181653137,1 Stop,Airbus A350,Business,Direct Booking,Winter Holidays,43,New York,United States,Saidpur,Bangladesh,1238.19,236.73,1474.92
FLY713d10,US-Bangla Airlines,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2025-10-05 08:12:00,2025-10-05 11:58:37,3.7771116773715256,1 Stop,Boeing 737,Economy,Direct Booking,Regular,90,Dubai,United Arab Emirates,Rajshahi,Bangladesh,328.9,83.34,412.24
FLYf153d6,Vistara,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-12-31 05:07:00,2025-12-31 19:32:43,14.42888197797309,1 Stop,Airbus A350,Business,Online Website,Winter Holidays,56,New York,United States,Saidpur,Bangladesh,358.12,104.72,462.84
FLY627522,Air Astra,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-09-30 17:39:00,2025-10-01 07:14:06,13.585064878380404,2 Stops,Airbus A350,First Class,Direct Booking,Regular,62,New York,United States,Jessore,Bangladesh,1235.37,236.31,1471.68
FLY2797aa,Malaysian Airlines,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-05-22 03:09:00,2025-05-22 16:18:46,13.162982066957335,1 Stop,Airbus A350,First Class,Online Website,Regular,63,New York,United States,Rajshahi,Bangladesh,1846.8,328.02,2174.82
FLYbe3ca0,Air Arabia,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-10-09 01:23:00,2025-10-09 05:29:29,4.108282635174611,Direct,Boeing 737,First Class,Direct Booking,Regular,58,Dubai,United Arab Emirates,Chittagong,Bangladesh,1046.37,190.96,1237.32
FLY2064c9,US-Bangla Airlines,ZYL,"Osmani International Airport, Sylhet",IST,Istanbul Airport,2025-05-08 10:29:00,2025-05-08 16:39:48,6.180001875923201,2 Stops,Boeing 777,First Class,Online Website,Regular,45,Istanbul,Turkey,Sylhet Osmani,Bangladesh,1725.03,292.75,2017.79
FLY86fe07,SriLankan Airlines,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-09-15 05:22:00,2025-09-15 11:45:46,6.396131042989773,1 Stop,Airbus A350,First Class,Travel Agency,Regular,22,Istanbul,Turkey,Cox's Bazar,Bangladesh,589.33,122.4,711.72
FLY48a219,Singapore Airlines,JSR,Jessore Airport,LHR,London Heathrow Airport,2026-01-16 10:45:00,2026-01-16 20:25:53,9.681395706195378,2 Stops,Boeing 777,Economy,Direct Booking,Winter Holidays,21,London,United Kingdom,Jessore,Bangladesh,386.73,109.01,495.74
FLY001511,Cathay Pacific,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-10-07 01:42:00,2025-10-07 06:10:40,4.477959900044056,Direct,Boeing 737,First Class,Direct Booking,Regular,14,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,567.96,119.19,687.16
FLY01adae,Turkish Airlines,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-06-29 21:50:00,2025-06-30 13:24:30,15.575063156892178,1 Stop,Boeing 777,Business,Travel Agency,Regular,8,New York,United States,Barisal,Bangladesh,509.08,127.36,636.44
FLY2bbf08,Singapore Airlines,JSR,Jessore Airport,DXB,Dubai International Airport,2025-04-26 05:23:00,2025-04-26 09:07:02,3.733974609474194,Direct,Boeing 787,Business,Direct Booking,Regular,39,Dubai,United Arab Emirates,Jessore,Bangladesh,785.64,151.85,937.49
FLY29eafb,Biman Bangladesh Airlines,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-09-30 19:45:00,2025-10-01 04:12:58,8.466201710612314,1 Stop,Boeing 777,Economy,Online Website,Regular,84,London,United Kingdom,Saidpur,Bangladesh,133.57,71.03,204.6
FLYca80e6,Kuwait Airways,JSR,Jessore Airport,IST,Istanbul Airport,2025-09-29 03:27:00,2025-09-29 10:03:16,6.604596258898004,1 Stop,Airbus A350,Economy,Direct Booking,Regular,5,Istanbul,Turkey,Jessore,Bangladesh,257.53,72.63,330.16
FLY1dbeb0,Gulf Air,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2026-03-22 07:39:00,2026-03-22 21:01:34,13.3763811464983,1 Stop,Airbus A350,First Class,Online Website,Regular,81,New York,United States,Sylhet Osmani,Bangladesh,2005.33,351.8,2357.13
FLY1c7590,Etihad Airways,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2025-11-21 16:02:00,2025-11-21 19:57:43,3.928715088982184,Direct,Boeing 737,Economy,Direct Booking,Regular,47,Dubai,United Arab Emirates,Rajshahi,Bangladesh,469.45,104.42,573.86
FLY8ae86b,Air India,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-12-12 20:51:00,2025-12-13 10:00:41,13.161436972438816,1 Stop,Boeing 777,First Class,Direct Booking,Winter Holidays,43,New York,United States,Rajshahi,Bangladesh,2626.83,445.02,3071.85
FLYf74bd1,Biman Bangladesh Airlines,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-05-20 03:34:00,2025-05-20 17:39:21,14.089423544967174,1 Stop,Airbus A350,First Class,Direct Booking,Regular,39,New York,United States,Saidpur,Bangladesh,431.41,115.71,547.13
FLYc4ec59,FlyDubai,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-12-31 18:59:00,2026-01-01 03:39:34,8.676114741662774,2 Stops,Boeing 777,First Class,Direct Booking,Winter Holidays,3,London,United Kingdom,Jessore,Bangladesh,1875.21,332.28,2648.99
FLY2a5806,Air Astra,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-12-23 03:42:00,2025-12-23 12:18:56,8.615778318472277,2 Stops,Airbus A350,Economy,Travel Agency,Winter Holidays,66,London,United Kingdom,Dhaka,Bangladesh,384.93,108.74,493.67
FLY35fdb0,Kuwait Airways,ZYL,"Osmani International Airport, Sylhet",LHR,London Heathrow Airport,2025-08-31 15:12:00,2025-09-01 00:29:51,9.297757229704036,1 Stop,Airbus A350,Business,Direct Booking,Regular,38,London,United Kingdom,Sylhet Osmani,Bangladesh,1036.49,206.47,1242.96
FLYf84667,Emirates,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-08-20 07:15:00,2025-08-20 22:53:12,15.636940066421966,1 Stop,Airbus A350,Business,Travel Agency,Regular,90,New York,United States,Cox's Bazar,Bangladesh,494.93,125.24,620.17
FLYb356e0,Emirates,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-05-03 12:31:00,2025-05-03 21:08:22,8.622871700914324,1 Stop,Airbus A350,First Class,Direct Booking,Regular,27,London,United Kingdom,Rajshahi,Bangladesh,1052.68,208.9,1261.58
FLY1fd132,Malaysian Airlines,SPD,Saidpur Airport,IST,Istanbul Airport,2025-10-02 23:15:00,2025-10-03 05:22:17,6.121598274778381,1 Stop,Airbus A350,Economy,Travel Agency,Regular,9,Istanbul,Turkey,Saidpur,Bangladesh,247.34,71.1,318.45
FLYeb911c,Cathay Pacific,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-09-15 04:10:00,2025-09-15 19:20:08,15.168987596833333,1 Stop,Airbus A350,Economy,Travel Agency,Regular,87,New York,United States,Saidpur,Bangladesh,369.28,106.39,475.67
FLY3861e7,Saudia,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-06-21 07:35:00,2025-06-21 21:44:38,14.160819796107244,1 Stop,Boeing 777,Economy,Online Website,Regular,19,New York,United States,Saidpur,Bangladesh,410.16,112.52,522.68
FLYb43d08,IndiGo,BZL,Barisal Airport,IST,Istanbul Airport,2025-05-25 21:22:00,2025-05-26 04:32:32,7.17578957312912,1 Stop,Airbus A350,Business,Direct Booking,Regular,15,Istanbul,Turkey,Barisal,Bangladesh,305.3,79.8,385.1
FLYc60a30,Saudia,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-08-07 15:13:00,2025-08-07 18:57:20,3.739026338192655,Direct,Boeing 737,Business,Online Website,Regular,89,Dubai,United Arab Emirates,Dhaka,Bangladesh,808.28,155.24,963.52
FLYf51798,Etihad Airways,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-12-30 20:42:00,2025-12-31 09:39:58,12.966377647753298,1 Stop,Boeing 777,Business,Travel Agency,Winter Holidays,68,New York,United States,Jessore,Bangladesh,317.97,98.7,416.67
FLY6a0cbe,Emirates,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-10-25 11:51:00,2025-10-26 02:12:57,14.36608748552364,1 Stop,Boeing 777,Business,Direct Booking,Regular,58,New York,United States,Chittagong,Bangladesh,1074.35,212.15,1286.5
FLY7988fb,AirAsia,JSR,Jessore Airport,DXB,Dubai International Airport,2025-05-07 22:39:00,2025-05-08 02:44:25,4.090450695521675,Direct,Boeing 787,First Class,Online Website,Regular,27,Dubai,United Arab Emirates,Jessore,Bangladesh,1388.5,242.27,1630.77
FLY8240fb,Air Astra,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2026-02-01 15:03:00,2026-02-02 03:31:55,12.482174150782972,2 Stops,Boeing 777,Business,Direct Booking,Winter Holidays,33,New York,United States,Saidpur,Bangladesh,790.74,169.61,960.35
